"agent","p_model","subject","model","competence_structure","scenario"
"Ya",0.5,565,"General",2,3
"Xb",0.5,565,"General",2,3
"Yb",0.5,565,"General",2,3
"Xa",0.5,565,"General",3,1
"Ya",0.5,565,"General",3,1
"Xb",0.5,565,"General",3,1
"Yb",0.5,565,"General",3,1
"Xa",0.5,565,"General",3,2
"Ya",0.5,565,"General",3,2
"Xb",0.5,565,"General",3,2
"Yb",0.5,565,"General",3,2
"Xa",0.5,565,"General",3,3
"Ya",0.5,565,"General",3,3
"Xb",0.5,565,"General",3,3
"Yb",0.5,565,"General",3,3
"Xa",0.999931594465884,565,"Learning",1,1
"Ya",6.84055341156978e-05,565,"Learning",1,1
"Xb",0.999996392608458,565,"Learning",1,1
"Yb",3.60739154243208e-06,565,"Learning",1,1
"Xa",0.999999858465274,565,"Learning",1,2
"Ya",1.41534725731869e-07,565,"Learning",1,2
"Xb",0.99999999264723,565,"Learning",1,2
"Yb",7.35277022557612e-09,565,"Learning",1,2
"Xa",0.999996392608458,565,"Learning",1,3
"Ya",3.60739154243208e-06,565,"Learning",1,3
"Xb",0.999999975443492,565,"Learning",1,3
"Yb",2.45565083435171e-08,565,"Learning",1,3
"Xa",0.5,565,"Learning",2,1
"Ya",0.5,565,"Learning",2,1
"Xb",0.999931594465884,565,"Learning",2,1
"Yb",6.84055341156979e-05,565,"Learning",2,1
"Xa",0.5,565,"Learning",2,2
"Ya",0.5,565,"Learning",2,2
"Xb",0.999999858465274,565,"Learning",2,2
"Yb",1.41534725731869e-07,565,"Learning",2,2
"Xa",0.5,565,"Learning",2,3
"Ya",0.5,565,"Learning",2,3
"Xb",0.999996392608458,565,"Learning",2,3
"Yb",3.60739154243208e-06,565,"Learning",2,3
"Xa",0.999931594465884,565,"Learning",3,1
"Ya",6.84055341156978e-05,565,"Learning",3,1
"Xb",3.60739154243208e-06,565,"Learning",3,1
"Yb",0.999996392608458,565,"Learning",3,1
"Xa",0.960763417545904,565,"Learning",3,2
"Ya",0.0392365824540959,565,"Learning",3,2
"Xb",7.35277022557612e-09,565,"Learning",3,2
"Yb",0.99999999264723,565,"Learning",3,2
"Xa",0.960763417545904,565,"Learning",3,3
"Ya",0.039236582454096,565,"Learning",3,3
"Xb",7.40759508136819e-06,565,"Learning",3,3
"Yb",0.999992592404919,565,"Learning",3,3
"Xa",0.932180280229945,565,"Planning",1,1
"Xb",0.0678197197700552,565,"Planning",1,1
"Ya",0.0678197197700552,565,"Planning",1,1
"Yb",0.932180280229945,565,"Planning",1,1
"Xa",0.932180280229945,565,"Planning",1,2
"Xb",0.0678197197700552,565,"Planning",1,2
"Ya",0.0678197197700552,565,"Planning",1,2
"Yb",0.932180280229945,565,"Planning",1,2
"Xa",0.722300661009636,565,"Planning",1,3
"Xb",0.277699338990364,565,"Planning",1,3
"Ya",0.277699338990364,565,"Planning",1,3
"Yb",0.722300661009636,565,"Planning",1,3
"Xa",0.437819776960725,565,"Planning",2,1
"Xb",0.562180223039275,565,"Planning",2,1
"Ya",0.562180223039275,565,"Planning",2,1
"Yb",0.437819776960725,565,"Planning",2,1
"Xa",0.437819776960725,565,"Planning",2,2
"Xb",0.562180223039275,565,"Planning",2,2
"Ya",0.562180223039275,565,"Planning",2,2
"Yb",0.437819776960725,565,"Planning",2,2
"Xa",0.471645848430458,565,"Planning",2,3
"Xb",0.528354151569542,565,"Planning",2,3
"Ya",0.528354151569542,565,"Planning",2,3
"Yb",0.471645848430458,565,"Planning",2,3
"Xa",0.999569723323416,565,"Planning",3,1
"Xb",0.00043027667658451,565,"Planning",3,1
"Ya",0.00043027667658451,565,"Planning",3,1
"Yb",0.999569723323416,565,"Planning",3,1
"Xa",0.932180280229945,565,"Planning",3,2
"Xb",0.0678197197700552,565,"Planning",3,2
"Ya",0.0678197197700552,565,"Planning",3,2
"Yb",0.932180280229945,565,"Planning",3,2
"Xa",0.932180280229945,565,"Planning",3,3
"Xb",0.0678197197700552,565,"Planning",3,3
"Ya",0.0678197197700552,565,"Planning",3,3
"Yb",0.932180280229945,565,"Planning",3,3
"Xa",0.5,566,"Equality",1,1
"Xb",0.5,566,"Equality",1,1
"Ya",0.5,566,"Equality",1,1
"Yb",0.5,566,"Equality",1,1
"Xa",0.5,566,"Equality",1,2
"Xb",0.5,566,"Equality",1,2
"Ya",0.5,566,"Equality",1,2
"Yb",0.5,566,"Equality",1,2
"Xa",0.5,566,"Equality",1,3
"Xb",0.5,566,"Equality",1,3
"Ya",0.5,566,"Equality",1,3
"Yb",0.5,566,"Equality",1,3
"Xa",0.5,566,"Equality",2,1
"Xb",0.5,566,"Equality",2,1
"Ya",0.5,566,"Equality",2,1
"Yb",0.5,566,"Equality",2,1
"Xa",0.5,566,"Equality",2,2
"Xb",0.5,566,"Equality",2,2
"Ya",0.5,566,"Equality",2,2
"Yb",0.5,566,"Equality",2,2
"Xa",0.5,566,"Equality",2,3
"Xb",0.5,566,"Equality",2,3
"Ya",0.5,566,"Equality",2,3
"Yb",0.5,566,"Equality",2,3
"Xa",0.5,566,"Equality",3,1
"Xb",0.5,566,"Equality",3,1
"Ya",0.5,566,"Equality",3,1
"Yb",0.5,566,"Equality",3,1
"Xa",0.5,566,"Equality",3,2
"Xb",0.5,566,"Equality",3,2
"Ya",0.5,566,"Equality",3,2
"Yb",0.5,566,"Equality",3,2
"Xa",0.5,566,"Equality",3,3
"Xb",0.5,566,"Equality",3,3
"Ya",0.5,566,"Equality",3,3
"Yb",0.5,566,"Equality",3,3
"Xa",0.00043027667658451,566,"Equity",1,1
"Ya",0.999569723323415,566,"Equity",1,1
"Xb",4.31992942625702e-05,566,"Equity",1,1
"Yb",0.999956800705737,566,"Equity",1,1
"Xa",3.10402153295365e-06,566,"Equity",1,2
"Ya",0.999996895978467,566,"Equity",1,2
"Xb",3.05673259382445e-07,566,"Equity",1,2
"Yb",0.999999694326741,566,"Equity",1,2
"Xa",4.31992942625701e-05,566,"Equity",1,3
"Ya",0.999956800705737,566,"Equity",1,3
"Xb",8.04388355802599e-07,566,"Equity",1,3
"Yb",0.999999195611644,566,"Equity",1,3
"Xa",0.499999999999999,566,"Equity",2,1
"Ya",0.500000000000001,566,"Equity",2,1
"Xb",0.00043027667658451,566,"Equity",2,1
"Yb",0.999569723323415,566,"Equity",2,1
"Xa",0.499999999999999,566,"Equity",2,2
"Ya",0.500000000000001,566,"Equity",2,2
"Xb",3.10402153295365e-06,566,"Equity",2,2
"Yb",0.999996895978467,566,"Equity",2,2
"Xa",0.5,566,"Equity",2,3
"Ya",0.5,566,"Equity",2,3
"Xb",4.31992942625702e-05,566,"Equity",2,3
"Yb",0.999956800705737,566,"Equity",2,3
"Xa",0.00043027667658451,566,"Equity",3,1
"Ya",0.999569723323415,566,"Equity",3,1
"Xb",0.999956800705737,566,"Equity",3,1
"Yb",4.31992942625702e-05,566,"Equity",3,1
"Xa",0.0678197197700551,566,"Equity",3,2
"Ya",0.932180280229945,566,"Equity",3,2
"Xb",0.999999694326741,566,"Equity",3,2
"Yb",3.05673259382445e-07,566,"Equity",3,2
"Xa",0.0678197197700553,566,"Equity",3,3
"Ya",0.932180280229945,566,"Equity",3,3
"Xb",0.999926856928977,566,"Equity",3,3
"Yb",7.31430710230338e-05,566,"Equity",3,3
"Xa",0.5,566,"Exploitation",1,1
"Ya",0.5,566,"Exploitation",1,1
"Xb",0.5,566,"Exploitation",1,1
"Yb",0.5,566,"Exploitation",1,1
"Xa",0.5,566,"Exploitation",1,2
"Ya",0.5,566,"Exploitation",1,2
"Xb",0.5,566,"Exploitation",1,2
"Yb",0.5,566,"Exploitation",1,2
"Xa",0.5,566,"Exploitation",1,3
"Ya",0.5,566,"Exploitation",1,3
"Xb",0.5,566,"Exploitation",1,3
"Yb",0.5,566,"Exploitation",1,3
"Xa",0.5,566,"Exploitation",2,1
"Ya",0.5,566,"Exploitation",2,1
"Xb",0.5,566,"Exploitation",2,1
"Yb",0.5,566,"Exploitation",2,1
"Xa",0.5,566,"Exploitation",2,2
"Ya",0.5,566,"Exploitation",2,2
"Xb",0.5,566,"Exploitation",2,2
"Yb",0.5,566,"Exploitation",2,2
"Xa",0.5,566,"Exploitation",2,3
"Ya",0.5,566,"Exploitation",2,3
"Xb",0.5,566,"Exploitation",2,3
"Yb",0.5,566,"Exploitation",2,3
"Xa",0.5,566,"Exploitation",3,1
"Ya",0.5,566,"Exploitation",3,1
"Xb",0.5,566,"Exploitation",3,1
"Yb",0.5,566,"Exploitation",3,1
"Xa",0.5,566,"Exploitation",3,2
"Ya",0.5,566,"Exploitation",3,2
"Xb",0.5,566,"Exploitation",3,2
"Yb",0.5,566,"Exploitation",3,2
"Xa",0.5,566,"Exploitation",3,3
"Ya",0.5,566,"Exploitation",3,3
"Xb",0.5,566,"Exploitation",3,3
"Yb",0.5,566,"Exploitation",3,3
"Xa",0.5,566,"General",1,1
"Ya",0.5,566,"General",1,1
"Xb",0.5,566,"General",1,1
"Yb",0.5,566,"General",1,1
"Xa",0.5,566,"General",1,2
"Ya",0.5,566,"General",1,2
"Xb",0.5,566,"General",1,2
"Yb",0.5,566,"General",1,2
"Xa",0.5,566,"General",1,3
"Ya",0.5,566,"General",1,3
"Xb",0.5,566,"General",1,3
"Yb",0.5,566,"General",1,3
"Xa",0.5,566,"General",2,1
"Ya",0.5,566,"General",2,1
"Xb",0.5,566,"General",2,1
"Yb",0.5,566,"General",2,1
"Xa",0.5,566,"General",2,2
"Ya",0.5,566,"General",2,2
"Xb",0.5,566,"General",2,2
"Yb",0.5,566,"General",2,2
"Xa",0.5,566,"General",2,3
"Ya",0.5,566,"General",2,3
"Xb",0.5,566,"General",2,3
"Yb",0.5,566,"General",2,3
"Xa",0.5,566,"General",3,1
"Ya",0.5,566,"General",3,1
"Xb",0.5,566,"General",3,1
"Yb",0.5,566,"General",3,1
"Xa",0.5,566,"General",3,2
"Ya",0.5,566,"General",3,2
"Xb",0.5,566,"General",3,2
"Yb",0.5,566,"General",3,2
"Xa",0.5,566,"General",3,3
"Ya",0.5,566,"General",3,3
"Xb",0.5,566,"General",3,3
"Yb",0.5,566,"General",3,3
"Xa",0.881308715451303,566,"Learning",1,1
"Ya",0.118691284548697,566,"Learning",1,1
"Xb",0.926380616153426,566,"Learning",1,1
"Yb",0.0736193838465736,566,"Learning",1,1
"Xa",0.961620594090285,566,"Learning",1,2
"Ya",0.0383794059097152,566,"Learning",1,2
"Xb",0.977342178846807,566,"Learning",1,2
"Yb",0.0226578211531931,566,"Learning",1,2
"Xa",0.926380616153426,566,"Learning",1,3
"Ya",0.0736193838465736,566,"Learning",1,3
"Xb",0.971266542338354,566,"Learning",1,3
"Yb",0.0287334576616457,566,"Learning",1,3
"Xa",0.5,566,"Learning",2,1
"Ya",0.5,566,"Learning",2,1
"Xb",0.881308715451303,566,"Learning",2,1
"Yb",0.118691284548697,566,"Learning",2,1
"Xa",0.5,566,"Learning",2,2
"Ya",0.5,566,"Learning",2,2
"Xb",0.961620594090285,566,"Learning",2,2
"Yb",0.0383794059097152,566,"Learning",2,2
"Xa",0.5,566,"Learning",2,3
"Ya",0.5,566,"Learning",2,3
"Xb",0.926380616153426,566,"Learning",2,3
"Yb",0.0736193838465736,566,"Learning",2,3
"Xa",0.881308715451303,566,"Learning",3,1
"Ya",0.118691284548697,566,"Learning",3,1
"Xb",0.0736193838465736,566,"Learning",3,1
"Yb",0.926380616153426,566,"Learning",3,1
"Xa",0.666766205284023,566,"Learning",3,2
"Ya",0.333233794715977,566,"Learning",3,2
"Xb",0.0226578211531931,566,"Learning",3,2
"Yb",0.977342178846807,566,"Learning",3,2
"Xa",0.666766205284023,566,"Learning",3,3
"Ya",0.333233794715977,566,"Learning",3,3
"Xb",0.0807030551905109,566,"Learning",3,3
"Yb",0.919296944809489,566,"Learning",3,3
"Xa",0.932180280229945,566,"Planning",1,1
"Xb",0.0678197197700552,566,"Planning",1,1
"Ya",0.0678197197700552,566,"Planning",1,1
"Yb",0.932180280229945,566,"Planning",1,1
"Xa",0.932180280229945,566,"Planning",1,2
"Xb",0.0678197197700552,566,"Planning",1,2
"Ya",0.0678197197700552,566,"Planning",1,2
"Yb",0.932180280229945,566,"Planning",1,2
"Xa",0.722300661009636,566,"Planning",1,3
"Xb",0.277699338990364,566,"Planning",1,3
"Ya",0.277699338990364,566,"Planning",1,3
"Yb",0.722300661009636,566,"Planning",1,3
"Xa",0.437819776960725,566,"Planning",2,1
"Xb",0.562180223039275,566,"Planning",2,1
"Ya",0.562180223039275,566,"Planning",2,1
"Yb",0.437819776960725,566,"Planning",2,1
"Xa",0.437819776960725,566,"Planning",2,2
"Xb",0.562180223039275,566,"Planning",2,2
"Ya",0.562180223039275,566,"Planning",2,2
"Yb",0.437819776960725,566,"Planning",2,2
"Xa",0.471645848430458,566,"Planning",2,3
"Xb",0.528354151569542,566,"Planning",2,3
"Ya",0.528354151569542,566,"Planning",2,3
"Yb",0.471645848430458,566,"Planning",2,3
"Xa",0.999569723323416,566,"Planning",3,1
"Xb",0.00043027667658451,566,"Planning",3,1
"Ya",0.00043027667658451,566,"Planning",3,1
"Yb",0.999569723323416,566,"Planning",3,1
"Xa",0.932180280229945,566,"Planning",3,2
"Xb",0.0678197197700552,566,"Planning",3,2
"Ya",0.0678197197700552,566,"Planning",3,2
"Yb",0.932180280229945,566,"Planning",3,2
"Xa",0.932180280229945,566,"Planning",3,3
"Xb",0.0678197197700552,566,"Planning",3,3
"Ya",0.0678197197700552,566,"Planning",3,3
"Yb",0.932180280229945,566,"Planning",3,3
"Xa",0.5,567,"Equality",1,1
"Xb",0.5,567,"Equality",1,1
"Ya",0.5,567,"Equality",1,1
"Yb",0.5,567,"Equality",1,1
"Xa",0.5,567,"Equality",1,2
"Xb",0.5,567,"Equality",1,2
"Ya",0.5,567,"Equality",1,2
"Yb",0.5,567,"Equality",1,2
"Xa",0.5,567,"Equality",1,3
"Xb",0.5,567,"Equality",1,3
"Ya",0.5,567,"Equality",1,3
"Yb",0.5,567,"Equality",1,3
"Xa",0.5,567,"Equality",2,1
"Xb",0.5,567,"Equality",2,1
"Ya",0.5,567,"Equality",2,1
"Yb",0.5,567,"Equality",2,1
"Xa",0.5,567,"Equality",2,2
"Xb",0.5,567,"Equality",2,2
"Ya",0.5,567,"Equality",2,2
"Yb",0.5,567,"Equality",2,2
"Xa",0.5,567,"Equality",2,3
"Xb",0.5,567,"Equality",2,3
"Ya",0.5,567,"Equality",2,3
"Yb",0.5,567,"Equality",2,3
"Xa",0.5,567,"Equality",3,1
"Xb",0.5,567,"Equality",3,1
"Ya",0.5,567,"Equality",3,1
"Yb",0.5,567,"Equality",3,1
"Xa",0.5,567,"Equality",3,2
"Xb",0.5,567,"Equality",3,2
"Ya",0.5,567,"Equality",3,2
"Yb",0.5,567,"Equality",3,2
"Xa",0.5,567,"Equality",3,3
"Xb",0.5,567,"Equality",3,3
"Ya",0.5,567,"Equality",3,3
"Yb",0.5,567,"Equality",3,3
"Xa",0.00043027667658451,567,"Equity",1,1
"Ya",0.999569723323415,567,"Equity",1,1
"Xb",4.31992942625702e-05,567,"Equity",1,1
"Yb",0.999956800705737,567,"Equity",1,1
"Xa",3.10402153295365e-06,567,"Equity",1,2
"Ya",0.999996895978467,567,"Equity",1,2
"Xb",3.05673259382445e-07,567,"Equity",1,2
"Yb",0.999999694326741,567,"Equity",1,2
"Xa",4.31992942625701e-05,567,"Equity",1,3
"Ya",0.999956800705737,567,"Equity",1,3
"Xb",8.04388355802599e-07,567,"Equity",1,3
"Yb",0.999999195611644,567,"Equity",1,3
"Xa",0.499999999999999,567,"Equity",2,1
"Ya",0.500000000000001,567,"Equity",2,1
"Xb",0.00043027667658451,567,"Equity",2,1
"Yb",0.999569723323415,567,"Equity",2,1
"Xa",0.499999999999999,567,"Equity",2,2
"Ya",0.500000000000001,567,"Equity",2,2
"Xb",3.10402153295365e-06,567,"Equity",2,2
"Yb",0.999996895978467,567,"Equity",2,2
"Xa",0.5,567,"Equity",2,3
"Ya",0.5,567,"Equity",2,3
"Xb",4.31992942625702e-05,567,"Equity",2,3
"Yb",0.999956800705737,567,"Equity",2,3
"Xa",0.00043027667658451,567,"Equity",3,1
"Ya",0.999569723323415,567,"Equity",3,1
"Xb",0.999956800705737,567,"Equity",3,1
"Yb",4.31992942625702e-05,567,"Equity",3,1
"Xa",0.0678197197700551,567,"Equity",3,2
"Ya",0.932180280229945,567,"Equity",3,2
"Xb",0.999999694326741,567,"Equity",3,2
"Yb",3.05673259382445e-07,567,"Equity",3,2
"Xa",0.0678197197700553,567,"Equity",3,3
"Ya",0.932180280229945,567,"Equity",3,3
"Xb",0.999926856928977,567,"Equity",3,3
"Yb",7.31430710230338e-05,567,"Equity",3,3
"Xa",0.5,567,"Exploitation",1,1
"Ya",0.5,567,"Exploitation",1,1
"Xb",0.5,567,"Exploitation",1,1
"Yb",0.5,567,"Exploitation",1,1
"Xa",0.5,567,"Exploitation",1,2
"Ya",0.5,567,"Exploitation",1,2
"Xb",0.5,567,"Exploitation",1,2
"Yb",0.5,567,"Exploitation",1,2
"Xa",0.5,567,"Exploitation",1,3
"Ya",0.5,567,"Exploitation",1,3
"Xb",0.5,567,"Exploitation",1,3
"Yb",0.5,567,"Exploitation",1,3
"Xa",0.5,567,"Exploitation",2,1
"Ya",0.5,567,"Exploitation",2,1
"Xb",0.5,567,"Exploitation",2,1
"Yb",0.5,567,"Exploitation",2,1
"Xa",0.5,567,"Exploitation",2,2
"Ya",0.5,567,"Exploitation",2,2
"Xb",0.5,567,"Exploitation",2,2
"Yb",0.5,567,"Exploitation",2,2
"Xa",0.5,567,"Exploitation",2,3
"Ya",0.5,567,"Exploitation",2,3
"Xb",0.5,567,"Exploitation",2,3
"Yb",0.5,567,"Exploitation",2,3
"Xa",0.5,567,"Exploitation",3,1
"Ya",0.5,567,"Exploitation",3,1
"Xb",0.5,567,"Exploitation",3,1
"Yb",0.5,567,"Exploitation",3,1
"Xa",0.5,567,"Exploitation",3,2
"Ya",0.5,567,"Exploitation",3,2
"Xb",0.5,567,"Exploitation",3,2
"Yb",0.5,567,"Exploitation",3,2
"Xa",0.5,567,"Exploitation",3,3
"Ya",0.5,567,"Exploitation",3,3
"Xb",0.5,567,"Exploitation",3,3
"Yb",0.5,567,"Exploitation",3,3
"Xa",0.91311413774889,567,"General",1,1
"Ya",0.0868858622511096,567,"General",1,1
"Xb",0.0868858622511096,567,"General",1,1
"Yb",0.91311413774889,567,"General",1,1
"Xa",0.933968608205497,567,"General",1,2
"Ya",0.066031391794503,567,"General",1,2
"Xb",0.066031391794503,567,"General",1,2
"Yb",0.933968608205497,567,"General",1,2
"Xa",0.995928946751568,567,"General",1,3
"Ya",0.00407105324843187,567,"General",1,3
"Xb",0.00407105324843186,567,"General",1,3
"Yb",0.995928946751568,567,"General",1,3
"Xa",0.999979075200963,567,"General",2,1
"Ya",2.09247990367086e-05,567,"General",2,1
"Xb",2.09247990367086e-05,567,"General",2,1
"Yb",0.999979075200963,567,"General",2,1
"Xa",0.999999987747882,567,"General",2,2
"Ya",1.22521182182542e-08,567,"General",2,2
"Xb",1.22521182182542e-08,567,"General",2,2
"Yb",0.999999987747882,567,"General",2,2
"Xa",0.999999652424443,567,"General",2,3
"Ya",3.47575556657206e-07,567,"General",2,3
"Xb",3.47575556657206e-07,567,"General",2,3
"Yb",0.999999652424443,567,"General",2,3
"Xa",3.43070672540574e-12,567,"General",3,1
"Ya",0.999999999996569,567,"General",3,1
"Xb",0.999999999996569,567,"General",3,1
"Yb",3.43070672540574e-12,567,"General",3,1
"Xa",4.32005052345581e-12,567,"General",3,2
"Ya",0.99999999999568,567,"General",3,2
"Xb",0.99999999999568,567,"General",3,2
"Yb",4.32005052345581e-12,567,"General",3,2
"Xa",1.63287849662384e-08,567,"General",3,3
"Ya",0.999999983671215,567,"General",3,3
"Xb",0.999999983671215,567,"General",3,3
"Yb",1.63287849662384e-08,567,"General",3,3
"Xa",0.9999980892592,567,"Learning",1,1
"Ya",1.91074080022019e-06,567,"Learning",1,1
"Xb",0.999999974037967,567,"Learning",1,1
"Yb",2.59620333063487e-08,567,"Learning",1,1
"Xa",0.999999999676862,567,"Learning",1,2
"Ya",3.23137741846987e-10,567,"Learning",1,2
"Xb",0.999999999995631,567,"Learning",1,2
"Yb",4.3686276059588e-12,567,"Learning",1,2
"Xa",0.999999974037967,567,"Learning",1,3
"Ya",2.59620333063487e-08,567,"Learning",1,3
"Xb",0.999999999976616,567,"Learning",1,3
"Yb",2.3384096598961e-11,567,"Learning",1,3
"Xa",0.5,567,"Learning",2,1
"Ya",0.5,567,"Learning",2,1
"Xb",0.9999980892592,567,"Learning",2,1
"Yb",1.91074080022019e-06,567,"Learning",2,1
"Xa",0.5,567,"Learning",2,2
"Ya",0.5,567,"Learning",2,2
"Xb",0.999999999676862,567,"Learning",2,2
"Yb",3.23137741846987e-10,567,"Learning",2,2
"Xa",0.5,567,"Learning",2,3
"Ya",0.5,567,"Learning",2,3
"Xb",0.999999974037967,567,"Learning",2,3
"Yb",2.59620333063487e-08,567,"Learning",2,3
"Xa",0.9999980892592,567,"Learning",3,1
"Ya",1.91074080022019e-06,567,"Learning",3,1
"Xb",2.59620333063487e-08,567,"Learning",3,1
"Yb",0.999999974037967,567,"Learning",3,1
"Xa",0.986141976580293,567,"Learning",3,2
"Ya",0.0138580234197068,567,"Learning",3,2
"Xb",4.3686276059588e-12,567,"Learning",3,2
"Yb",0.999999999995631,567,"Learning",3,2
"Xa",0.986141976580293,567,"Learning",3,3
"Ya",0.0138580234197069,567,"Learning",3,3
"Xb",8.55984084708686e-08,567,"Learning",3,3
"Yb",0.999999914401592,567,"Learning",3,3
"Xa",0.932180280229945,567,"Planning",1,1
"Xb",0.0678197197700552,567,"Planning",1,1
"Ya",0.0678197197700552,567,"Planning",1,1
"Yb",0.932180280229945,567,"Planning",1,1
"Xa",0.932180280229945,567,"Planning",1,2
"Xb",0.0678197197700552,567,"Planning",1,2
"Ya",0.0678197197700552,567,"Planning",1,2
"Yb",0.932180280229945,567,"Planning",1,2
"Xa",0.722300661009636,567,"Planning",1,3
"Xb",0.277699338990364,567,"Planning",1,3
"Ya",0.277699338990364,567,"Planning",1,3
"Yb",0.722300661009636,567,"Planning",1,3
"Xa",0.437819776960725,567,"Planning",2,1
"Xb",0.562180223039275,567,"Planning",2,1
"Ya",0.562180223039275,567,"Planning",2,1
"Yb",0.437819776960725,567,"Planning",2,1
"Xa",0.437819776960725,567,"Planning",2,2
"Xb",0.562180223039275,567,"Planning",2,2
"Ya",0.562180223039275,567,"Planning",2,2
"Yb",0.437819776960725,567,"Planning",2,2
"Xa",0.471645848430458,567,"Planning",2,3
"Xb",0.528354151569542,567,"Planning",2,3
"Ya",0.528354151569542,567,"Planning",2,3
"Yb",0.471645848430458,567,"Planning",2,3
"Xa",0.999569723323416,567,"Planning",3,1
"Xb",0.00043027667658451,567,"Planning",3,1
"Ya",0.00043027667658451,567,"Planning",3,1
"Yb",0.999569723323416,567,"Planning",3,1
"Xa",0.932180280229945,567,"Planning",3,2
"Xb",0.0678197197700552,567,"Planning",3,2
"Ya",0.0678197197700552,567,"Planning",3,2
"Yb",0.932180280229945,567,"Planning",3,2
"Xa",0.932180280229945,567,"Planning",3,3
"Xb",0.0678197197700552,567,"Planning",3,3
"Ya",0.0678197197700552,567,"Planning",3,3
"Yb",0.932180280229945,567,"Planning",3,3
"Xa",0.5,568,"Equality",1,1
"Xb",0.5,568,"Equality",1,1
"Ya",0.5,568,"Equality",1,1
"Yb",0.5,568,"Equality",1,1
"Xa",0.5,568,"Equality",1,2
"Xb",0.5,568,"Equality",1,2
"Ya",0.5,568,"Equality",1,2
"Yb",0.5,568,"Equality",1,2
"Xa",0.5,568,"Equality",1,3
"Xb",0.5,568,"Equality",1,3
"Ya",0.5,568,"Equality",1,3
"Yb",0.5,568,"Equality",1,3
"Xa",0.5,568,"Equality",2,1
"Xb",0.5,568,"Equality",2,1
"Ya",0.5,568,"Equality",2,1
"Yb",0.5,568,"Equality",2,1
"Xa",0.5,568,"Equality",2,2
"Xb",0.5,568,"Equality",2,2
"Ya",0.5,568,"Equality",2,2
"Yb",0.5,568,"Equality",2,2
"Xa",0.5,568,"Equality",2,3
"Xb",0.5,568,"Equality",2,3
"Ya",0.5,568,"Equality",2,3
"Yb",0.5,568,"Equality",2,3
"Xa",0.5,568,"Equality",3,1
"Xb",0.5,568,"Equality",3,1
"Ya",0.5,568,"Equality",3,1
"Yb",0.5,568,"Equality",3,1
"Xa",0.5,568,"Equality",3,2
"Xb",0.5,568,"Equality",3,2
"Ya",0.5,568,"Equality",3,2
"Yb",0.5,568,"Equality",3,2
"Xa",0.5,568,"Equality",3,3
"Xb",0.5,568,"Equality",3,3
"Ya",0.5,568,"Equality",3,3
"Yb",0.5,568,"Equality",3,3
"Xa",0.0186969180643611,568,"Equity",1,1
"Ya",0.981303081935639,568,"Equity",1,1
"Xb",0.00636847541125832,568,"Equity",1,1
"Yb",0.993631524588742,568,"Equity",1,1
"Xa",0.00164609300802048,568,"Equity",1,2
"Ya",0.99835390699198,568,"Equity",1,2
"Xb",0.00054245371124643,568,"Equity",1,2
"Yb",0.999457546288753,568,"Equity",1,2
"Xa",0.00636847541125832,568,"Equity",1,3
"Ya",0.993631524588742,568,"Equity",1,3
"Xb",0.00088198471301257,568,"Equity",1,3
"Yb",0.999118015286987,568,"Equity",1,3
"Xa",0.5,568,"Equity",2,1
"Ya",0.5,568,"Equity",2,1
"Xb",0.0186969180643611,568,"Equity",2,1
"Yb",0.981303081935639,568,"Equity",2,1
"Xa",0.5,568,"Equity",2,2
"Ya",0.5,568,"Equity",2,2
"Xb",0.00164609300802047,568,"Equity",2,2
"Yb",0.99835390699198,568,"Equity",2,2
"Xa",0.5,568,"Equity",2,3
"Ya",0.5,568,"Equity",2,3
"Xb",0.00636847541125832,568,"Equity",2,3
"Yb",0.993631524588742,568,"Equity",2,3
"Xa",0.0186969180643611,568,"Equity",3,1
"Ya",0.981303081935639,568,"Equity",3,1
"Xb",0.993631524588742,568,"Equity",3,1
"Yb",0.00636847541125832,568,"Equity",3,1
"Xa",0.203015290491714,568,"Equity",3,2
"Ya",0.796984709508285,568,"Equity",3,2
"Xb",0.999457546288753,568,"Equity",3,2
"Yb",0.00054245371124643,568,"Equity",3,2
"Xa",0.203015290491714,568,"Equity",3,3
"Ya",0.796984709508286,568,"Equity",3,3
"Xb",0.992081037674515,568,"Equity",3,3
"Yb",0.00791896232548464,568,"Equity",3,3
"Xa",0.981303081935639,568,"Exploitation",1,1
"Ya",0.0186969180643611,568,"Exploitation",1,1
"Xb",0.993631524588742,568,"Exploitation",1,1
"Yb",0.00636847541125832,568,"Exploitation",1,1
"Xa",0.99835390699198,568,"Exploitation",1,2
"Ya",0.00164609300802048,568,"Exploitation",1,2
"Xb",0.999457546288754,568,"Exploitation",1,2
"Yb",0.00054245371124643,568,"Exploitation",1,2
"Xa",0.993631524588742,568,"Exploitation",1,3
"Ya",0.00636847541125832,568,"Exploitation",1,3
"Xb",0.999118015286988,568,"Exploitation",1,3
"Yb",0.00088198471301257,568,"Exploitation",1,3
"Xa",0.5,568,"Exploitation",2,1
"Ya",0.5,568,"Exploitation",2,1
"Xb",0.981303081935639,568,"Exploitation",2,1
"Yb",0.0186969180643611,568,"Exploitation",2,1
"Xa",0.5,568,"Exploitation",2,2
"Ya",0.5,568,"Exploitation",2,2
"Xb",0.99835390699198,568,"Exploitation",2,2
"Yb",0.00164609300802047,568,"Exploitation",2,2
"Xa",0.5,568,"Exploitation",2,3
"Ya",0.5,568,"Exploitation",2,3
"Xb",0.993631524588742,568,"Exploitation",2,3
"Yb",0.00636847541125832,568,"Exploitation",2,3
