"agent","p_model","subject","model","competence_structure","scenario"
"Xa",0.999313937915588,102,"Exploitation",3,2
"Ya",0.0006860620844116,102,"Exploitation",3,2
"Xb",2.92574739410476e-23,102,"Exploitation",3,2
"Yb",1,102,"Exploitation",3,2
"Xa",0.999313937915588,102,"Exploitation",3,3
"Ya",0.0006860620844116,102,"Exploitation",3,3
"Xb",4.463725650854e-14,102,"Exploitation",3,3
"Yb",0.999999999999955,102,"Exploitation",3,3
"Xa",0.727797959287463,102,"General",1,1
"Ya",0.272202040712537,102,"General",1,1
"Xb",0.272202040712537,102,"General",1,1
"Yb",0.727797959287463,102,"General",1,1
"Xa",0.736776352623641,102,"General",1,2
"Ya",0.263223647376359,102,"General",1,2
"Xb",0.263223647376359,102,"General",1,2
"Yb",0.736776352623641,102,"General",1,2
"Xa",0.874162546449515,102,"General",1,3
"Ya",0.125837453550485,102,"General",1,3
"Xb",0.125837453550485,102,"General",1,3
"Yb",0.874162546449515,102,"General",1,3
"Xa",0.979866506885716,102,"General",2,1
"Ya",0.0201334931142839,102,"General",2,1
"Xb",0.0201334931142839,102,"General",2,1
"Yb",0.979866506885716,102,"General",2,1
"Xa",0.998220748318415,102,"General",2,2
"Ya",0.00177925168158514,102,"General",2,2
"Xb",0.00177925168158514,102,"General",2,2
"Yb",0.998220748318415,102,"General",2,2
"Xa",0.993538122371396,102,"General",2,3
"Ya",0.00646187762860407,102,"General",2,3
"Xb",0.00646187762860407,102,"General",2,3
"Yb",0.993538122371396,102,"General",2,3
"Xa",0.00012260032691241,102,"General",3,1
"Ya",0.999877399673088,102,"General",3,1
"Xb",0.999877399673088,102,"General",3,1
"Yb",0.00012260032691241,102,"General",3,1
"Xa",0.00014139983456331,102,"General",3,2
"Ya",0.999858600165437,102,"General",3,2
"Xb",0.999858600165437,102,"General",3,2
"Yb",0.00014139983456331,102,"General",3,2
"Xa",0.00206003126835797,102,"General",3,3
"Ya",0.997939968731642,102,"General",3,3
"Xb",0.997939968731642,102,"General",3,3
"Yb",0.00206003126835797,102,"General",3,3
"Xa",0.999999940084123,102,"Learning",1,1
"Ya",5.99158770925707e-08,102,"Learning",1,1
"Xb",0.999999999805608,102,"Learning",1,1
"Yb",1.94391432112035e-10,102,"Learning",1,1
"Xa",0.999999999999175,102,"Learning",1,2
"Ya",8.24807927980895e-13,102,"Learning",1,2
"Xb",0.999999999999997,102,"Learning",1,2
"Yb",2.68745508910135e-15,102,"Learning",1,2
"Xa",0.999999999805608,102,"Learning",1,3
"Ya",1.94391432112035e-10,102,"Learning",1,3
"Xb",0.999999999999977,102,"Learning",1,3
"Yb",2.28911387477447e-14,102,"Learning",1,3
"Xa",0.5,102,"Learning",2,1
"Ya",0.5,102,"Learning",2,1
"Xb",0.999999940084123,102,"Learning",2,1
"Yb",5.99158770925707e-08,102,"Learning",2,1
"Xa",0.5,102,"Learning",2,2
"Ya",0.5,102,"Learning",2,2
"Xb",0.999999999999175,102,"Learning",2,2
"Yb",8.24807927980895e-13,102,"Learning",2,2
"Xa",0.5,102,"Learning",2,3
"Ya",0.5,102,"Learning",2,3
"Xb",0.999999999805608,102,"Learning",2,3
"Yb",1.94391432112035e-10,102,"Learning",2,3
"Xa",0.999999940084123,102,"Learning",3,1
"Ya",5.99158770925707e-08,102,"Learning",3,1
"Xb",1.94391432112035e-10,102,"Learning",3,1
"Yb",0.999999999805608,102,"Learning",3,1
"Xa",0.994669710672084,102,"Learning",3,2
"Ya",0.00533028932791617,102,"Learning",3,2
"Xb",2.68745508910135e-15,102,"Learning",3,2
"Yb",0.999999999999997,102,"Learning",3,2
"Xa",0.994669710672084,102,"Learning",3,3
"Ya",0.00533028932791617,102,"Learning",3,3
"Xb",1.15795802439096e-09,102,"Learning",3,3
"Yb",0.999999998842042,102,"Learning",3,3
"Xa",1,102,"Planning",1,1
"Ya",2.78629737530922e-18,102,"Planning",1,1
"Xb",1,102,"Planning",1,1
"Yb",6.47503384704643e-26,102,"Planning",1,1
"Xa",1,102,"Planning",1,2
"Ya",2.63793064931445e-31,102,"Planning",1,2
"Xb",1,102,"Planning",1,2
"Yb",6.24503186911813e-39,102,"Planning",1,2
"Xa",1,102,"Planning",1,3
"Ya",6.47503384704644e-26,102,"Planning",1,3
"Xb",1,102,"Planning",1,3
"Yb",1.36663305164953e-36,102,"Planning",1,3
"Xa",0.5,102,"Planning",2,1
"Ya",0.5,102,"Planning",2,1
"Xb",1,102,"Planning",2,1
"Yb",2.78629737530922e-18,102,"Planning",2,1
"Xa",0.5,102,"Planning",2,2
"Ya",0.5,102,"Planning",2,2
"Xb",1,102,"Planning",2,2
"Yb",2.63793064931445e-31,102,"Planning",2,2
"Xa",0.5,102,"Planning",2,3
"Ya",0.5,102,"Planning",2,3
"Xb",1,102,"Planning",2,3
"Yb",6.47503384704644e-26,102,"Planning",2,3
"Xa",1,102,"Planning",3,1
"Ya",2.78629737530922e-18,102,"Planning",3,1
"Xb",6.47503384704644e-26,102,"Planning",3,1
"Yb",1,102,"Planning",3,1
"Xa",0.99996849161002,102,"Planning",3,2
"Ya",3.15083899803945e-05,102,"Planning",3,2
"Xb",6.24503186911814e-39,102,"Planning",3,2
"Yb",1,102,"Planning",3,2
"Xa",0.99996849161002,102,"Planning",3,3
"Ya",3.15083899803945e-05,102,"Planning",3,3
"Xb",2.88226406568214e-22,102,"Planning",3,3
"Yb",1,102,"Planning",3,3
"Xa",0.5,103,"Equality",1,1
"Xb",0.5,103,"Equality",1,1
"Ya",0.5,103,"Equality",1,1
"Yb",0.5,103,"Equality",1,1
"Xa",0.5,103,"Equality",1,2
"Xb",0.5,103,"Equality",1,2
"Ya",0.5,103,"Equality",1,2
"Yb",0.5,103,"Equality",1,2
"Xa",0.5,103,"Equality",1,3
"Xb",0.5,103,"Equality",1,3
"Ya",0.5,103,"Equality",1,3
"Yb",0.5,103,"Equality",1,3
"Xa",0.5,103,"Equality",2,1
"Xb",0.5,103,"Equality",2,1
"Ya",0.5,103,"Equality",2,1
"Yb",0.5,103,"Equality",2,1
"Xa",0.5,103,"Equality",2,2
"Xb",0.5,103,"Equality",2,2
"Ya",0.5,103,"Equality",2,2
"Yb",0.5,103,"Equality",2,2
"Xa",0.5,103,"Equality",2,3
"Xb",0.5,103,"Equality",2,3
"Ya",0.5,103,"Equality",2,3
"Yb",0.5,103,"Equality",2,3
"Xa",0.5,103,"Equality",3,1
"Xb",0.5,103,"Equality",3,1
"Ya",0.5,103,"Equality",3,1
"Yb",0.5,103,"Equality",3,1
"Xa",0.5,103,"Equality",3,2
"Xb",0.5,103,"Equality",3,2
"Ya",0.5,103,"Equality",3,2
"Yb",0.5,103,"Equality",3,2
"Xa",0.5,103,"Equality",3,3
"Xb",0.5,103,"Equality",3,3
"Ya",0.5,103,"Equality",3,3
"Yb",0.5,103,"Equality",3,3
"Xa",0.5,103,"Equity",1,1
"Ya",0.5,103,"Equity",1,1
"Xb",0.5,103,"Equity",1,1
"Yb",0.5,103,"Equity",1,1
"Xa",0.5,103,"Equity",1,2
"Ya",0.5,103,"Equity",1,2
"Xb",0.5,103,"Equity",1,2
"Yb",0.5,103,"Equity",1,2
"Xa",0.5,103,"Equity",1,3
"Ya",0.5,103,"Equity",1,3
"Xb",0.5,103,"Equity",1,3
"Yb",0.5,103,"Equity",1,3
"Xa",0.5,103,"Equity",2,1
"Ya",0.5,103,"Equity",2,1
"Xb",0.5,103,"Equity",2,1
"Yb",0.5,103,"Equity",2,1
"Xa",0.5,103,"Equity",2,2
"Ya",0.5,103,"Equity",2,2
"Xb",0.5,103,"Equity",2,2
"Yb",0.5,103,"Equity",2,2
"Xa",0.5,103,"Equity",2,3
"Ya",0.5,103,"Equity",2,3
"Xb",0.5,103,"Equity",2,3
"Yb",0.5,103,"Equity",2,3
"Xa",0.5,103,"Equity",3,1
"Ya",0.5,103,"Equity",3,1
"Xb",0.5,103,"Equity",3,1
"Yb",0.5,103,"Equity",3,1
"Xa",0.5,103,"Equity",3,2
"Ya",0.5,103,"Equity",3,2
"Xb",0.5,103,"Equity",3,2
"Yb",0.5,103,"Equity",3,2
"Xa",0.5,103,"Equity",3,3
"Ya",0.5,103,"Equity",3,3
"Xb",0.5,103,"Equity",3,3
"Yb",0.5,103,"Equity",3,3
"Xa",0.999988747119757,103,"Exploitation",1,1
"Ya",1.12528802427873e-05,103,"Exploitation",1,1
"Xb",0.999999695534341,103,"Exploitation",1,1
"Yb",3.04465659336474e-07,103,"Exploitation",1,1
"Xa",0.99999999333797,103,"Exploitation",1,2
"Ya",6.66202962261407e-09,103,"Exploitation",1,2
"Xb",0.99999999982156,103,"Exploitation",1,2
"Yb",1.78440437287925e-10,103,"Exploitation",1,2
"Xa",0.999999695534341,103,"Exploitation",1,3
"Ya",3.04465659336474e-07,103,"Exploitation",1,3
"Xb",0.999999999244889,103,"Exploitation",1,3
"Yb",7.55111051082402e-10,103,"Exploitation",1,3
"Xa",0.5,103,"Exploitation",2,1
"Ya",0.5,103,"Exploitation",2,1
"Xb",0.999988747119757,103,"Exploitation",2,1
"Yb",1.12528802427873e-05,103,"Exploitation",2,1
"Xa",0.5,103,"Exploitation",2,2
"Ya",0.5,103,"Exploitation",2,2
"Xb",0.99999999333797,103,"Exploitation",2,2
"Yb",6.66202962261407e-09,103,"Exploitation",2,2
"Xa",0.5,103,"Exploitation",2,3
"Ya",0.5,103,"Exploitation",2,3
"Xb",0.999999695534341,103,"Exploitation",2,3
"Yb",3.04465659336474e-07,103,"Exploitation",2,3
"Xa",0.999988747119757,103,"Exploitation",3,1
"Ya",1.12528802427873e-05,103,"Exploitation",3,1
"Xb",3.04465659336474e-07,103,"Exploitation",3,1
"Yb",0.999999695534341,103,"Exploitation",3,1
"Xa",0.976919888449225,103,"Exploitation",3,2
"Ya",0.0230801115507747,103,"Exploitation",3,2
"Xb",1.78440437287925e-10,103,"Exploitation",3,2
"Yb",0.99999999982156,103,"Exploitation",3,2
"Xa",0.976919888449225,103,"Exploitation",3,3
"Ya",0.0230801115507747,103,"Exploitation",3,3
"Xb",7.80505215104664e-07,103,"Exploitation",3,3
"Yb",0.999999219494785,103,"Exploitation",3,3
"Xa",0.5,103,"General",1,1
"Ya",0.5,103,"General",1,1
"Xb",0.5,103,"General",1,1
"Yb",0.5,103,"General",1,1
"Xa",0.5,103,"General",1,2
"Ya",0.5,103,"General",1,2
"Xb",0.5,103,"General",1,2
"Yb",0.5,103,"General",1,2
"Xa",0.5,103,"General",1,3
"Ya",0.5,103,"General",1,3
"Xb",0.5,103,"General",1,3
"Yb",0.5,103,"General",1,3
"Xa",0.5,103,"General",2,1
"Ya",0.5,103,"General",2,1
"Xb",0.5,103,"General",2,1
"Yb",0.5,103,"General",2,1
"Xa",0.5,103,"General",2,2
"Ya",0.5,103,"General",2,2
"Xb",0.5,103,"General",2,2
"Yb",0.5,103,"General",2,2
"Xa",0.5,103,"General",2,3
"Ya",0.5,103,"General",2,3
"Xb",0.5,103,"General",2,3
"Yb",0.5,103,"General",2,3
"Xa",0.5,103,"General",3,1
"Ya",0.5,103,"General",3,1
"Xb",0.5,103,"General",3,1
"Yb",0.5,103,"General",3,1
"Xa",0.5,103,"General",3,2
"Ya",0.5,103,"General",3,2
"Xb",0.5,103,"General",3,2
"Yb",0.5,103,"General",3,2
"Xa",0.5,103,"General",3,3
"Ya",0.5,103,"General",3,3
"Xb",0.5,103,"General",3,3
"Yb",0.5,103,"General",3,3
"Xa",0.9999980892592,103,"Learning",1,1
"Ya",1.91074080022019e-06,103,"Learning",1,1
"Xb",0.999999974037967,103,"Learning",1,1
"Yb",2.59620333063487e-08,103,"Learning",1,1
"Xa",0.999999999676862,103,"Learning",1,2
"Ya",3.23137741846987e-10,103,"Learning",1,2
"Xb",0.999999999995631,103,"Learning",1,2
"Yb",4.3686276059588e-12,103,"Learning",1,2
"Xa",0.999999974037967,103,"Learning",1,3
"Ya",2.59620333063487e-08,103,"Learning",1,3
"Xb",0.999999999976616,103,"Learning",1,3
"Yb",2.3384096598961e-11,103,"Learning",1,3
"Xa",0.5,103,"Learning",2,1
"Ya",0.5,103,"Learning",2,1
"Xb",0.9999980892592,103,"Learning",2,1
"Yb",1.91074080022019e-06,103,"Learning",2,1
"Xa",0.5,103,"Learning",2,2
"Ya",0.5,103,"Learning",2,2
"Xb",0.999999999676862,103,"Learning",2,2
"Yb",3.23137741846987e-10,103,"Learning",2,2
"Xa",0.5,103,"Learning",2,3
"Ya",0.5,103,"Learning",2,3
"Xb",0.999999974037967,103,"Learning",2,3
"Yb",2.59620333063487e-08,103,"Learning",2,3
"Xa",0.9999980892592,103,"Learning",3,1
"Ya",1.91074080022019e-06,103,"Learning",3,1
"Xb",2.59620333063487e-08,103,"Learning",3,1
"Yb",0.999999974037967,103,"Learning",3,1
"Xa",0.986141976580293,103,"Learning",3,2
"Ya",0.0138580234197068,103,"Learning",3,2
"Xb",4.3686276059588e-12,103,"Learning",3,2
"Yb",0.999999999995631,103,"Learning",3,2
"Xa",0.986141976580293,103,"Learning",3,3
"Ya",0.0138580234197069,103,"Learning",3,3
"Xb",8.55984084708686e-08,103,"Learning",3,3
"Yb",0.999999914401592,103,"Learning",3,3
"Xa",0.999999999999374,103,"Planning",1,1
"Ya",6.26011019242996e-13,103,"Planning",1,1
"Xb",1,103,"Planning",1,1
"Yb",9.35198637483792e-18,103,"Planning",1,1
"Xa",1,103,"Planning",1,2
"Ya",1.32805918553131e-21,103,"Planning",1,2
"Xb",1,103,"Planning",1,2
"Yb",2.02290712921238e-26,103,"Planning",1,2
"Xa",1,103,"Planning",1,3
"Ya",9.35198637483793e-18,103,"Planning",1,3
"Xb",1,103,"Planning",1,3
"Yb",8.23740150009781e-25,103,"Planning",1,3
"Xa",0.5,103,"Planning",2,1
"Ya",0.5,103,"Planning",2,1
"Xb",0.999999999999374,103,"Planning",2,1
"Yb",6.26011019242995e-13,103,"Planning",2,1
"Xa",0.5,103,"Planning",2,2
"Ya",0.5,103,"Planning",2,2
"Xb",1,103,"Planning",2,2
"Yb",1.32805918553131e-21,103,"Planning",2,2
"Xa",0.5,103,"Planning",2,3
"Ya",0.5,103,"Planning",2,3
"Xb",1,103,"Planning",2,3
"Yb",9.35198637483791e-18,103,"Planning",2,3
"Xa",0.999999999999374,103,"Planning",3,1
"Ya",6.26011019242996e-13,103,"Planning",3,1
"Xb",9.35198637483793e-18,103,"Planning",3,1
"Yb",1,103,"Planning",3,1
"Xa",0.999661997095524,103,"Planning",3,2
"Ya",0.00033800290447649,103,"Planning",3,2
"Xb",2.02290712921238e-26,103,"Planning",3,2
"Yb",1,103,"Planning",3,2
"Xa",0.999661997095524,103,"Planning",3,3
"Ya",0.00033800290447649,103,"Planning",3,3
"Xb",9.18744260573603e-16,103,"Planning",3,3
"Yb",0.999999999999999,103,"Planning",3,3
"Xa",0.5,104,"Equality",1,1
"Xb",0.5,104,"Equality",1,1
"Ya",0.5,104,"Equality",1,1
"Yb",0.5,104,"Equality",1,1
"Xa",0.5,104,"Equality",1,2
"Xb",0.5,104,"Equality",1,2
"Ya",0.5,104,"Equality",1,2
"Yb",0.5,104,"Equality",1,2
"Xa",0.5,104,"Equality",1,3
"Xb",0.5,104,"Equality",1,3
"Ya",0.5,104,"Equality",1,3
"Yb",0.5,104,"Equality",1,3
"Xa",0.5,104,"Equality",2,1
"Xb",0.5,104,"Equality",2,1
"Ya",0.5,104,"Equality",2,1
"Yb",0.5,104,"Equality",2,1
"Xa",0.5,104,"Equality",2,2
"Xb",0.5,104,"Equality",2,2
"Ya",0.5,104,"Equality",2,2
"Yb",0.5,104,"Equality",2,2
"Xa",0.5,104,"Equality",2,3
"Xb",0.5,104,"Equality",2,3
"Ya",0.5,104,"Equality",2,3
"Yb",0.5,104,"Equality",2,3
"Xa",0.5,104,"Equality",3,1
"Xb",0.5,104,"Equality",3,1
"Ya",0.5,104,"Equality",3,1
"Yb",0.5,104,"Equality",3,1
"Xa",0.5,104,"Equality",3,2
"Xb",0.5,104,"Equality",3,2
"Ya",0.5,104,"Equality",3,2
"Yb",0.5,104,"Equality",3,2
"Xa",0.5,104,"Equality",3,3
"Xb",0.5,104,"Equality",3,3
"Ya",0.5,104,"Equality",3,3
"Yb",0.5,104,"Equality",3,3
"Xa",0.5,104,"Equity",1,1
"Ya",0.5,104,"Equity",1,1
"Xb",0.5,104,"Equity",1,1
"Yb",0.5,104,"Equity",1,1
"Xa",0.5,104,"Equity",1,2
"Ya",0.5,104,"Equity",1,2
"Xb",0.5,104,"Equity",1,2
"Yb",0.5,104,"Equity",1,2
"Xa",0.5,104,"Equity",1,3
"Ya",0.5,104,"Equity",1,3
"Xb",0.5,104,"Equity",1,3
"Yb",0.5,104,"Equity",1,3
"Xa",0.5,104,"Equity",2,1
"Ya",0.5,104,"Equity",2,1
"Xb",0.5,104,"Equity",2,1
"Yb",0.5,104,"Equity",2,1
"Xa",0.5,104,"Equity",2,2
"Ya",0.5,104,"Equity",2,2
"Xb",0.5,104,"Equity",2,2
"Yb",0.5,104,"Equity",2,2
"Xa",0.5,104,"Equity",2,3
"Ya",0.5,104,"Equity",2,3
"Xb",0.5,104,"Equity",2,3
"Yb",0.5,104,"Equity",2,3
"Xa",0.5,104,"Equity",3,1
"Ya",0.5,104,"Equity",3,1
"Xb",0.5,104,"Equity",3,1
"Yb",0.5,104,"Equity",3,1
"Xa",0.5,104,"Equity",3,2
"Ya",0.5,104,"Equity",3,2
"Xb",0.5,104,"Equity",3,2
"Yb",0.5,104,"Equity",3,2
"Xa",0.5,104,"Equity",3,3
"Ya",0.5,104,"Equity",3,3
"Xb",0.5,104,"Equity",3,3
"Yb",0.5,104,"Equity",3,3
"Xa",0.999999999604592,104,"Exploitation",1,1
"Ya",3.95408131396077e-10,104,"Exploitation",1,1
"Xb",0.999999999999865,104,"Exploitation",1,1
"Yb",1.34951035428052e-13,104,"Exploitation",1,1
"Xa",1,104,"Exploitation",1,2
"Ya",1.26312822916326e-16,104,"Exploitation",1,2
"Xb",1,104,"Exploitation",1,2
"Yb",4.37123357802683e-20,104,"Exploitation",1,2
"Xa",0.999999999999865,104,"Exploitation",1,3
"Ya",1.34951035428052e-13,104,"Exploitation",1,3
"Xb",1,104,"Exploitation",1,3
"Yb",7.36690123277401e-19,104,"Exploitation",1,3
"Xa",0.499999999999999,104,"Exploitation",2,1
"Ya",0.500000000000001,104,"Exploitation",2,1
"Xb",0.999999999604592,104,"Exploitation",2,1
"Yb",3.95408131396077e-10,104,"Exploitation",2,1
"Xa",0.499999999999999,104,"Exploitation",2,2
"Ya",0.5,104,"Exploitation",2,2
"Xb",1,104,"Exploitation",2,2
"Yb",1.26312822916326e-16,104,"Exploitation",2,2
"Xa",0.5,104,"Exploitation",2,3
"Ya",0.5,104,"Exploitation",2,3
"Xb",0.999999999999865,104,"Exploitation",2,3
"Yb",1.34951035428052e-13,104,"Exploitation",2,3
"Xa",0.999999999604592,104,"Exploitation",3,1
"Ya",3.95408131396078e-10,104,"Exploitation",3,1
"Xb",1.34951035428052e-13,104,"Exploitation",3,1
"Yb",0.999999999999865,104,"Exploitation",3,1
"Xa",0.998521609679543,104,"Exploitation",3,2
"Ya",0.00147839032045731,104,"Exploitation",3,2
"Xb",4.37123357802683e-20,104,"Exploitation",3,2
"Yb",1,104,"Exploitation",3,2
"Xa",0.998521609679543,104,"Exploitation",3,3
"Ya",0.00147839032045731,104,"Exploitation",3,3
"Xb",2.37992875752677e-12,104,"Exploitation",3,3
"Yb",0.99999999999762,104,"Exploitation",3,3
"Xa",0.91311413774889,104,"General",1,1
"Ya",0.0868858622511096,104,"General",1,1
"Xb",0.0868858622511096,104,"General",1,1
"Yb",0.91311413774889,104,"General",1,1
"Xa",0.933968608205497,104,"General",1,2
"Ya",0.066031391794503,104,"General",1,2
"Xb",0.066031391794503,104,"General",1,2
"Yb",0.933968608205497,104,"General",1,2
"Xa",0.995928946751568,104,"General",1,3
"Ya",0.00407105324843187,104,"General",1,3
"Xb",0.00407105324843186,104,"General",1,3
"Yb",0.995928946751568,104,"General",1,3
"Xa",0.999979075200963,104,"General",2,1
"Ya",2.09247990367086e-05,104,"General",2,1
"Xb",2.09247990367086e-05,104,"General",2,1
"Yb",0.999979075200963,104,"General",2,1
"Xa",0.999999987747882,104,"General",2,2
"Ya",1.22521182182542e-08,104,"General",2,2
"Xb",1.22521182182542e-08,104,"General",2,2
"Yb",0.999999987747882,104,"General",2,2
"Xa",0.999999652424443,104,"General",2,3
"Ya",3.47575556657206e-07,104,"General",2,3
"Xb",3.47575556657206e-07,104,"General",2,3
"Yb",0.999999652424443,104,"General",2,3
"Xa",3.43070672540574e-12,104,"General",3,1
"Ya",0.999999999996569,104,"General",3,1
"Xb",0.999999999996569,104,"General",3,1
"Yb",3.43070672540574e-12,104,"General",3,1
"Xa",4.32005052345581e-12,104,"General",3,2
"Ya",0.99999999999568,104,"General",3,2
"Xb",0.99999999999568,104,"General",3,2
"Yb",4.32005052345581e-12,104,"General",3,2
"Xa",1.63287849662384e-08,104,"General",3,3
"Ya",0.999999983671215,104,"General",3,3
"Xb",0.999999983671215,104,"General",3,3
"Yb",1.63287849662384e-08,104,"General",3,3
"Xa",0.999988747119757,104,"Learning",1,1
"Ya",1.12528802427873e-05,104,"Learning",1,1
"Xb",0.999999695534341,104,"Learning",1,1
"Yb",3.04465659336474e-07,104,"Learning",1,1
"Xa",0.99999999333797,104,"Learning",1,2
"Ya",6.66202962261408e-09,104,"Learning",1,2
"Xb",0.99999999982156,104,"Learning",1,2
"Yb",1.78440437287925e-10,104,"Learning",1,2
"Xa",0.999999695534341,104,"Learning",1,3
"Ya",3.04465659336474e-07,104,"Learning",1,3
"Xb",0.999999999244889,104,"Learning",1,3
"Yb",7.55111051082402e-10,104,"Learning",1,3
"Xa",0.5,104,"Learning",2,1
"Ya",0.5,104,"Learning",2,1
"Xb",0.999988747119757,104,"Learning",2,1
"Yb",1.12528802427873e-05,104,"Learning",2,1
"Xa",0.5,104,"Learning",2,2
"Ya",0.5,104,"Learning",2,2
"Xb",0.99999999333797,104,"Learning",2,2
"Yb",6.66202962261407e-09,104,"Learning",2,2
"Xa",0.5,104,"Learning",2,3
"Ya",0.5,104,"Learning",2,3
"Xb",0.999999695534341,104,"Learning",2,3
"Yb",3.04465659336474e-07,104,"Learning",2,3
"Xa",0.999988747119757,104,"Learning",3,1
"Ya",1.12528802427873e-05,104,"Learning",3,1
"Xb",3.04465659336474e-07,104,"Learning",3,1
"Yb",0.999999695534341,104,"Learning",3,1
"Xa",0.976919888449225,104,"Learning",3,2
"Ya",0.0230801115507747,104,"Learning",3,2
"Xb",1.78440437287925e-10,104,"Learning",3,2
"Yb",0.99999999982156,104,"Learning",3,2
"Xa",0.976919888449225,104,"Learning",3,3
"Ya",0.0230801115507747,104,"Learning",3,3
"Xb",7.80505215104664e-07,104,"Learning",3,3
"Yb",0.999999219494785,104,"Learning",3,3
"Xa",0.999999999999973,104,"Planning",1,1
"Ya",2.70564585896804e-14,104,"Planning",1,1
"Xb",1,104,"Planning",1,1
"Yb",8.1684739627316e-20,104,"Planning",1,1
"Xa",1,104,"Planning",1,2
"Ya",4.68536618771723e-24,104,"Planning",1,2
"Xb",1,104,"Planning",1,2
"Yb",1.44336793213767e-29,104,"Planning",1,2
"Xa",1,104,"Planning",1,3
"Ya",8.16847396273159e-20,104,"Planning",1,3
"Xb",1,104,"Planning",1,3
"Yb",9.03313712603987e-28,104,"Planning",1,3
"Xa",0.5,104,"Planning",2,1
"Ya",0.5,104,"Planning",2,1
"Xb",0.999999999999973,104,"Planning",2,1
"Yb",2.70564585896804e-14,104,"Planning",2,1
"Xa",0.5,104,"Planning",2,2
"Ya",0.5,104,"Planning",2,2
"Xb",1,104,"Planning",2,2
"Yb",4.68536618771723e-24,104,"Planning",2,2
"Xa",0.5,104,"Planning",2,3
"Ya",0.5,104,"Planning",2,3
"Xb",1,104,"Planning",2,3
"Yb",8.1684739627316e-20,104,"Planning",2,3
"Xa",0.999999999999973,104,"Planning",3,1
"Ya",2.70564585896805e-14,104,"Planning",3,1
"Xb",8.16847396273161e-20,104,"Planning",3,1
"Yb",1,104,"Planning",3,1
"Xa",0.999824515887031,104,"Planning",3,2
"Ya",0.00017548411296893,104,"Planning",3,2
"Xb",1.44336793213767e-29,104,"Planning",3,2
"Yb",1,104,"Planning",3,2
"Xa",0.999824515887031,104,"Planning",3,3
"Ya",0.00017548411296893,104,"Planning",3,3
"Xb",2.03239465252247e-17,104,"Planning",3,3
"Yb",1,104,"Planning",3,3
"Xa",0.5,105,"Equality",1,1
"Xb",0.5,105,"Equality",1,1
"Ya",0.5,105,"Equality",1,1
"Yb",0.5,105,"Equality",1,1
"Xa",0.5,105,"Equality",1,2
"Xb",0.5,105,"Equality",1,2
"Ya",0.5,105,"Equality",1,2
"Yb",0.5,105,"Equality",1,2
"Xa",0.5,105,"Equality",1,3
"Xb",0.5,105,"Equality",1,3
"Ya",0.5,105,"Equality",1,3
"Yb",0.5,105,"Equality",1,3
"Xa",0.5,105,"Equality",2,1
"Xb",0.5,105,"Equality",2,1
"Ya",0.5,105,"Equality",2,1
"Yb",0.5,105,"Equality",2,1
"Xa",0.5,105,"Equality",2,2
"Xb",0.5,105,"Equality",2,2
"Ya",0.5,105,"Equality",2,2
"Yb",0.5,105,"Equality",2,2
"Xa",0.5,105,"Equality",2,3
"Xb",0.5,105,"Equality",2,3
"Ya",0.5,105,"Equality",2,3
"Yb",0.5,105,"Equality",2,3
"Xa",0.5,105,"Equality",3,1
"Xb",0.5,105,"Equality",3,1
"Ya",0.5,105,"Equality",3,1
"Yb",0.5,105,"Equality",3,1
"Xa",0.5,105,"Equality",3,2
"Xb",0.5,105,"Equality",3,2
"Ya",0.5,105,"Equality",3,2
"Yb",0.5,105,"Equality",3,2
"Xa",0.5,105,"Equality",3,3
"Xb",0.5,105,"Equality",3,3
"Ya",0.5,105,"Equality",3,3
"Yb",0.5,105,"Equality",3,3
"Xa",0.5,105,"Equity",1,1
"Ya",0.5,105,"Equity",1,1
"Xb",0.5,105,"Equity",1,1
"Yb",0.5,105,"Equity",1,1
"Xa",0.5,105,"Equity",1,2
"Ya",0.5,105,"Equity",1,2
"Xb",0.5,105,"Equity",1,2
"Yb",0.5,105,"Equity",1,2
"Xa",0.5,105,"Equity",1,3
"Ya",0.5,105,"Equity",1,3
"Xb",0.5,105,"Equity",1,3
"Yb",0.5,105,"Equity",1,3
"Xa",0.5,105,"Equity",2,1
"Ya",0.5,105,"Equity",2,1
"Xb",0.5,105,"Equity",2,1
"Yb",0.5,105,"Equity",2,1
"Xa",0.5,105,"Equity",2,2
"Ya",0.5,105,"Equity",2,2
"Xb",0.5,105,"Equity",2,2
"Yb",0.5,105,"Equity",2,2
"Xa",0.5,105,"Equity",2,3
"Ya",0.5,105,"Equity",2,3
"Xb",0.5,105,"Equity",2,3
"Yb",0.5,105,"Equity",2,3
"Xa",0.5,105,"Equity",3,1
"Ya",0.5,105,"Equity",3,1
"Xb",0.5,105,"Equity",3,1
"Yb",0.5,105,"Equity",3,1
"Xa",0.5,105,"Equity",3,2
"Ya",0.5,105,"Equity",3,2
"Xb",0.5,105,"Equity",3,2
"Yb",0.5,105,"Equity",3,2
"Xa",0.5,105,"Equity",3,3
"Ya",0.5,105,"Equity",3,3
"Xb",0.5,105,"Equity",3,3
"Yb",0.5,105,"Equity",3,3
"Xa",0.999999999999374,105,"Exploitation",1,1
"Ya",6.26011019242996e-13,105,"Exploitation",1,1
"Xb",1,105,"Exploitation",1,1
"Yb",9.35198637483792e-18,105,"Exploitation",1,1
"Xa",1,105,"Exploitation",1,2
"Ya",1.32805918553131e-21,105,"Exploitation",1,2
"Xb",1,105,"Exploitation",1,2
