"agent","p_model","subject","model","competence_structure","scenario"
"Ya",0.999858600165437,277,"General",3,2
"Xb",0.999858600165437,277,"General",3,2
"Yb",0.00014139983456331,277,"General",3,2
"Xa",0.00206003126835797,277,"General",3,3
"Ya",0.997939968731642,277,"General",3,3
"Xb",0.997939968731642,277,"General",3,3
"Yb",0.00206003126835797,277,"General",3,3
"Xa",0.881308715451303,277,"Learning",1,1
"Ya",0.118691284548697,277,"Learning",1,1
"Xb",0.926380616153426,277,"Learning",1,1
"Yb",0.0736193838465736,277,"Learning",1,1
"Xa",0.961620594090285,277,"Learning",1,2
"Ya",0.0383794059097152,277,"Learning",1,2
"Xb",0.977342178846807,277,"Learning",1,2
"Yb",0.0226578211531931,277,"Learning",1,2
"Xa",0.926380616153426,277,"Learning",1,3
"Ya",0.0736193838465736,277,"Learning",1,3
"Xb",0.971266542338354,277,"Learning",1,3
"Yb",0.0287334576616457,277,"Learning",1,3
"Xa",0.5,277,"Learning",2,1
"Ya",0.5,277,"Learning",2,1
"Xb",0.881308715451303,277,"Learning",2,1
"Yb",0.118691284548697,277,"Learning",2,1
"Xa",0.5,277,"Learning",2,2
"Ya",0.5,277,"Learning",2,2
"Xb",0.961620594090285,277,"Learning",2,2
"Yb",0.0383794059097152,277,"Learning",2,2
"Xa",0.5,277,"Learning",2,3
"Ya",0.5,277,"Learning",2,3
"Xb",0.926380616153426,277,"Learning",2,3
"Yb",0.0736193838465736,277,"Learning",2,3
"Xa",0.881308715451303,277,"Learning",3,1
"Ya",0.118691284548697,277,"Learning",3,1
"Xb",0.0736193838465736,277,"Learning",3,1
"Yb",0.926380616153426,277,"Learning",3,1
"Xa",0.666766205284023,277,"Learning",3,2
"Ya",0.333233794715977,277,"Learning",3,2
"Xb",0.0226578211531931,277,"Learning",3,2
"Yb",0.977342178846807,277,"Learning",3,2
"Xa",0.666766205284023,277,"Learning",3,3
"Ya",0.333233794715977,277,"Learning",3,3
"Xb",0.0807030551905109,277,"Learning",3,3
"Yb",0.919296944809489,277,"Learning",3,3
"Xa",0.145755948705818,277,"Planning",1,1
"Xb",0.854244051294181,277,"Planning",1,1
"Ya",0.854244051294181,277,"Planning",1,1
"Yb",0.145755948705818,277,"Planning",1,1
"Xa",0.128747146040411,277,"Planning",1,2
"Xb",0.871252853959589,277,"Planning",1,2
"Ya",0.871252853959589,277,"Planning",1,2
"Yb",0.128747146040411,277,"Planning",1,2
"Xa",0.0225820841819488,277,"Planning",1,3
"Xb",0.977417915818051,277,"Planning",1,3
"Ya",0.977417915818051,277,"Planning",1,3
"Yb",0.0225820841819488,277,"Planning",1,3
"Xa",0.00058031844105532,277,"Planning",2,1
"Xb",0.999419681558945,277,"Planning",2,1
"Ya",0.999419681558945,277,"Planning",2,1
"Yb",0.00058031844105532,277,"Planning",2,1
"Xa",4.16691818640747e-06,277,"Planning",2,2
"Xb",0.999995833081814,277,"Planning",2,2
"Ya",0.999995833081814,277,"Planning",2,2
"Yb",4.16691818640747e-06,277,"Planning",2,2
"Xa",4.58493878126813e-05,277,"Planning",2,3
"Xb",0.999954150612187,277,"Planning",2,3
"Ya",0.999954150612187,277,"Planning",2,3
"Yb",4.58493878126813e-05,277,"Planning",2,3
"Xa",0.999999981339225,277,"Planning",3,1
"Xb",1.86607747523823e-08,277,"Planning",3,1
"Ya",1.86607747523823e-08,277,"Planning",3,1
"Yb",0.999999981339225,277,"Planning",3,1
"Xa",0.999999976945414,277,"Planning",3,2
"Xb",2.30545857515346e-08,277,"Planning",3,2
"Ya",2.30545857515346e-08,277,"Planning",3,2
"Yb",0.999999976945414,277,"Planning",3,2
"Xa",0.999994745046653,277,"Planning",3,3
"Xb",5.25495334748613e-06,277,"Planning",3,3
"Ya",5.25495334748613e-06,277,"Planning",3,3
"Yb",0.999994745046653,277,"Planning",3,3
"Xa",0.5,278,"Equality",1,1
"Xb",0.5,278,"Equality",1,1
"Ya",0.5,278,"Equality",1,1
"Yb",0.5,278,"Equality",1,1
"Xa",0.5,278,"Equality",1,2
"Xb",0.5,278,"Equality",1,2
"Ya",0.5,278,"Equality",1,2
"Yb",0.5,278,"Equality",1,2
"Xa",0.5,278,"Equality",1,3
"Xb",0.5,278,"Equality",1,3
"Ya",0.5,278,"Equality",1,3
"Yb",0.5,278,"Equality",1,3
"Xa",0.5,278,"Equality",2,1
"Xb",0.5,278,"Equality",2,1
"Ya",0.5,278,"Equality",2,1
"Yb",0.5,278,"Equality",2,1
"Xa",0.5,278,"Equality",2,2
"Xb",0.5,278,"Equality",2,2
"Ya",0.5,278,"Equality",2,2
"Yb",0.5,278,"Equality",2,2
"Xa",0.5,278,"Equality",2,3
"Xb",0.5,278,"Equality",2,3
"Ya",0.5,278,"Equality",2,3
"Yb",0.5,278,"Equality",2,3
"Xa",0.5,278,"Equality",3,1
"Xb",0.5,278,"Equality",3,1
"Ya",0.5,278,"Equality",3,1
"Yb",0.5,278,"Equality",3,1
"Xa",0.5,278,"Equality",3,2
"Xb",0.5,278,"Equality",3,2
"Ya",0.5,278,"Equality",3,2
"Yb",0.5,278,"Equality",3,2
"Xa",0.5,278,"Equality",3,3
"Xb",0.5,278,"Equality",3,3
"Ya",0.5,278,"Equality",3,3
"Yb",0.5,278,"Equality",3,3
"Xa",0.0186969180643611,278,"Equity",1,1
"Ya",0.981303081935639,278,"Equity",1,1
"Xb",0.00636847541125832,278,"Equity",1,1
"Yb",0.993631524588742,278,"Equity",1,1
"Xa",0.00164609300802048,278,"Equity",1,2
"Ya",0.99835390699198,278,"Equity",1,2
"Xb",0.00054245371124643,278,"Equity",1,2
"Yb",0.999457546288753,278,"Equity",1,2
"Xa",0.00636847541125832,278,"Equity",1,3
"Ya",0.993631524588742,278,"Equity",1,3
"Xb",0.00088198471301257,278,"Equity",1,3
"Yb",0.999118015286987,278,"Equity",1,3
"Xa",0.5,278,"Equity",2,1
"Ya",0.5,278,"Equity",2,1
"Xb",0.0186969180643611,278,"Equity",2,1
"Yb",0.981303081935639,278,"Equity",2,1
"Xa",0.5,278,"Equity",2,2
"Ya",0.5,278,"Equity",2,2
"Xb",0.00164609300802047,278,"Equity",2,2
"Yb",0.99835390699198,278,"Equity",2,2
"Xa",0.5,278,"Equity",2,3
"Ya",0.5,278,"Equity",2,3
"Xb",0.00636847541125832,278,"Equity",2,3
"Yb",0.993631524588742,278,"Equity",2,3
"Xa",0.0186969180643611,278,"Equity",3,1
"Ya",0.981303081935639,278,"Equity",3,1
"Xb",0.993631524588742,278,"Equity",3,1
"Yb",0.00636847541125832,278,"Equity",3,1
"Xa",0.203015290491714,278,"Equity",3,2
"Ya",0.796984709508285,278,"Equity",3,2
"Xb",0.999457546288753,278,"Equity",3,2
"Yb",0.00054245371124643,278,"Equity",3,2
"Xa",0.203015290491714,278,"Equity",3,3
"Ya",0.796984709508286,278,"Equity",3,3
"Xb",0.992081037674515,278,"Equity",3,3
"Yb",0.00791896232548464,278,"Equity",3,3
"Xa",0.981303081935639,278,"Exploitation",1,1
"Ya",0.0186969180643611,278,"Exploitation",1,1
"Xb",0.993631524588742,278,"Exploitation",1,1
"Yb",0.00636847541125832,278,"Exploitation",1,1
"Xa",0.99835390699198,278,"Exploitation",1,2
"Ya",0.00164609300802048,278,"Exploitation",1,2
"Xb",0.999457546288754,278,"Exploitation",1,2
"Yb",0.00054245371124643,278,"Exploitation",1,2
"Xa",0.993631524588742,278,"Exploitation",1,3
"Ya",0.00636847541125832,278,"Exploitation",1,3
"Xb",0.999118015286988,278,"Exploitation",1,3
"Yb",0.00088198471301257,278,"Exploitation",1,3
"Xa",0.5,278,"Exploitation",2,1
"Ya",0.5,278,"Exploitation",2,1
"Xb",0.981303081935639,278,"Exploitation",2,1
"Yb",0.0186969180643611,278,"Exploitation",2,1
"Xa",0.5,278,"Exploitation",2,2
"Ya",0.5,278,"Exploitation",2,2
"Xb",0.99835390699198,278,"Exploitation",2,2
"Yb",0.00164609300802047,278,"Exploitation",2,2
"Xa",0.5,278,"Exploitation",2,3
"Ya",0.5,278,"Exploitation",2,3
"Xb",0.993631524588742,278,"Exploitation",2,3
"Yb",0.00636847541125832,278,"Exploitation",2,3
"Xa",0.981303081935639,278,"Exploitation",3,1
"Ya",0.0186969180643611,278,"Exploitation",3,1
"Xb",0.00636847541125832,278,"Exploitation",3,1
"Yb",0.993631524588742,278,"Exploitation",3,1
"Xa",0.796984709508286,278,"Exploitation",3,2
"Ya",0.203015290491714,278,"Exploitation",3,2
"Xb",0.00054245371124643,278,"Exploitation",3,2
"Yb",0.999457546288754,278,"Exploitation",3,2
"Xa",0.796984709508286,278,"Exploitation",3,3
"Ya",0.203015290491714,278,"Exploitation",3,3
"Xb",0.00791896232548464,278,"Exploitation",3,3
"Yb",0.992081037674515,278,"Exploitation",3,3
"Xa",0.5,278,"General",1,1
"Ya",0.5,278,"General",1,1
"Xb",0.5,278,"General",1,1
"Yb",0.5,278,"General",1,1
"Xa",0.5,278,"General",1,2
"Ya",0.5,278,"General",1,2
"Xb",0.5,278,"General",1,2
"Yb",0.5,278,"General",1,2
"Xa",0.5,278,"General",1,3
"Ya",0.5,278,"General",1,3
"Xb",0.5,278,"General",1,3
"Yb",0.5,278,"General",1,3
"Xa",0.5,278,"General",2,1
"Ya",0.5,278,"General",2,1
"Xb",0.5,278,"General",2,1
"Yb",0.5,278,"General",2,1
"Xa",0.5,278,"General",2,2
"Ya",0.5,278,"General",2,2
"Xb",0.5,278,"General",2,2
"Yb",0.5,278,"General",2,2
"Xa",0.5,278,"General",2,3
"Ya",0.5,278,"General",2,3
"Xb",0.5,278,"General",2,3
"Yb",0.5,278,"General",2,3
"Xa",0.5,278,"General",3,1
"Ya",0.5,278,"General",3,1
"Xb",0.5,278,"General",3,1
"Yb",0.5,278,"General",3,1
"Xa",0.5,278,"General",3,2
"Ya",0.5,278,"General",3,2
"Xb",0.5,278,"General",3,2
"Yb",0.5,278,"General",3,2
"Xa",0.5,278,"General",3,3
"Ya",0.5,278,"General",3,3
"Xb",0.5,278,"General",3,3
"Yb",0.5,278,"General",3,3
"Xa",0.999569723323416,278,"Learning",1,1
"Ya",0.00043027667658451,278,"Learning",1,1
"Xb",0.999956800705737,278,"Learning",1,1
"Yb",4.31992942625702e-05,278,"Learning",1,1
"Xa",0.999996895978467,278,"Learning",1,2
"Ya",3.10402153295365e-06,278,"Learning",1,2
"Xb",0.999999694326741,278,"Learning",1,2
"Yb",3.05673259382445e-07,278,"Learning",1,2
"Xa",0.999956800705737,278,"Learning",1,3
"Ya",4.31992942625702e-05,278,"Learning",1,3
"Xb",0.999999195611644,278,"Learning",1,3
"Yb",8.04388355802599e-07,278,"Learning",1,3
"Xa",0.5,278,"Learning",2,1
"Ya",0.5,278,"Learning",2,1
"Xb",0.999569723323416,278,"Learning",2,1
"Yb",0.00043027667658451,278,"Learning",2,1
"Xa",0.5,278,"Learning",2,2
"Ya",0.5,278,"Learning",2,2
"Xb",0.999996895978467,278,"Learning",2,2
"Yb",3.10402153295365e-06,278,"Learning",2,2
"Xa",0.5,278,"Learning",2,3
"Ya",0.5,278,"Learning",2,3
"Xb",0.999956800705737,278,"Learning",2,3
"Yb",4.31992942625702e-05,278,"Learning",2,3
"Xa",0.999569723323416,278,"Learning",3,1
"Ya",0.00043027667658451,278,"Learning",3,1
"Xb",4.31992942625702e-05,278,"Learning",3,1
"Yb",0.999956800705737,278,"Learning",3,1
"Xa",0.932180280229945,278,"Learning",3,2
"Ya",0.0678197197700552,278,"Learning",3,2
"Xb",3.05673259382445e-07,278,"Learning",3,2
"Yb",0.999999694326741,278,"Learning",3,2
"Xa",0.932180280229945,278,"Learning",3,3
"Ya",0.0678197197700552,278,"Learning",3,3
"Xb",7.31430710230339e-05,278,"Learning",3,3
"Yb",0.999926856928977,278,"Learning",3,3
"Xa",0.145755948705818,278,"Planning",1,1
"Xb",0.854244051294181,278,"Planning",1,1
"Ya",0.854244051294181,278,"Planning",1,1
"Yb",0.145755948705818,278,"Planning",1,1
"Xa",0.128747146040411,278,"Planning",1,2
"Xb",0.871252853959589,278,"Planning",1,2
"Ya",0.871252853959589,278,"Planning",1,2
"Yb",0.128747146040411,278,"Planning",1,2
"Xa",0.0225820841819488,278,"Planning",1,3
"Xb",0.977417915818051,278,"Planning",1,3
"Ya",0.977417915818051,278,"Planning",1,3
"Yb",0.0225820841819488,278,"Planning",1,3
"Xa",0.00058031844105532,278,"Planning",2,1
"Xb",0.999419681558945,278,"Planning",2,1
"Ya",0.999419681558945,278,"Planning",2,1
"Yb",0.00058031844105532,278,"Planning",2,1
"Xa",4.16691818640747e-06,278,"Planning",2,2
"Xb",0.999995833081814,278,"Planning",2,2
"Ya",0.999995833081814,278,"Planning",2,2
"Yb",4.16691818640747e-06,278,"Planning",2,2
"Xa",4.58493878126813e-05,278,"Planning",2,3
"Xb",0.999954150612187,278,"Planning",2,3
"Ya",0.999954150612187,278,"Planning",2,3
"Yb",4.58493878126813e-05,278,"Planning",2,3
"Xa",0.999999981339225,278,"Planning",3,1
"Xb",1.86607747523823e-08,278,"Planning",3,1
"Ya",1.86607747523823e-08,278,"Planning",3,1
"Yb",0.999999981339225,278,"Planning",3,1
"Xa",0.999999976945414,278,"Planning",3,2
"Xb",2.30545857515346e-08,278,"Planning",3,2
"Ya",2.30545857515346e-08,278,"Planning",3,2
"Yb",0.999999976945414,278,"Planning",3,2
"Xa",0.999994745046653,278,"Planning",3,3
"Xb",5.25495334748613e-06,278,"Planning",3,3
"Ya",5.25495334748613e-06,278,"Planning",3,3
"Yb",0.999994745046653,278,"Planning",3,3
"Xa",0.5,279,"Equality",1,1
"Xb",0.5,279,"Equality",1,1
"Ya",0.5,279,"Equality",1,1
"Yb",0.5,279,"Equality",1,1
"Xa",0.5,279,"Equality",1,2
"Xb",0.5,279,"Equality",1,2
"Ya",0.5,279,"Equality",1,2
"Yb",0.5,279,"Equality",1,2
"Xa",0.5,279,"Equality",1,3
"Xb",0.5,279,"Equality",1,3
"Ya",0.5,279,"Equality",1,3
"Yb",0.5,279,"Equality",1,3
"Xa",0.5,279,"Equality",2,1
"Xb",0.5,279,"Equality",2,1
"Ya",0.5,279,"Equality",2,1
"Yb",0.5,279,"Equality",2,1
"Xa",0.5,279,"Equality",2,2
"Xb",0.5,279,"Equality",2,2
"Ya",0.5,279,"Equality",2,2
"Yb",0.5,279,"Equality",2,2
"Xa",0.5,279,"Equality",2,3
"Xb",0.5,279,"Equality",2,3
"Ya",0.5,279,"Equality",2,3
"Yb",0.5,279,"Equality",2,3
"Xa",0.5,279,"Equality",3,1
"Xb",0.5,279,"Equality",3,1
"Ya",0.5,279,"Equality",3,1
"Yb",0.5,279,"Equality",3,1
"Xa",0.5,279,"Equality",3,2
"Xb",0.5,279,"Equality",3,2
"Ya",0.5,279,"Equality",3,2
"Yb",0.5,279,"Equality",3,2
"Xa",0.5,279,"Equality",3,3
"Xb",0.5,279,"Equality",3,3
"Ya",0.5,279,"Equality",3,3
"Yb",0.5,279,"Equality",3,3
"Xa",0.0186969180643611,279,"Equity",1,1
"Ya",0.981303081935639,279,"Equity",1,1
"Xb",0.00636847541125832,279,"Equity",1,1
"Yb",0.993631524588742,279,"Equity",1,1
"Xa",0.00164609300802048,279,"Equity",1,2
"Ya",0.99835390699198,279,"Equity",1,2
"Xb",0.00054245371124643,279,"Equity",1,2
"Yb",0.999457546288753,279,"Equity",1,2
"Xa",0.00636847541125832,279,"Equity",1,3
"Ya",0.993631524588742,279,"Equity",1,3
"Xb",0.00088198471301257,279,"Equity",1,3
"Yb",0.999118015286987,279,"Equity",1,3
"Xa",0.5,279,"Equity",2,1
"Ya",0.5,279,"Equity",2,1
"Xb",0.0186969180643611,279,"Equity",2,1
"Yb",0.981303081935639,279,"Equity",2,1
"Xa",0.5,279,"Equity",2,2
"Ya",0.5,279,"Equity",2,2
"Xb",0.00164609300802047,279,"Equity",2,2
"Yb",0.99835390699198,279,"Equity",2,2
"Xa",0.5,279,"Equity",2,3
"Ya",0.5,279,"Equity",2,3
"Xb",0.00636847541125832,279,"Equity",2,3
"Yb",0.993631524588742,279,"Equity",2,3
"Xa",0.0186969180643611,279,"Equity",3,1
"Ya",0.981303081935639,279,"Equity",3,1
"Xb",0.993631524588742,279,"Equity",3,1
"Yb",0.00636847541125832,279,"Equity",3,1
"Xa",0.203015290491714,279,"Equity",3,2
"Ya",0.796984709508285,279,"Equity",3,2
"Xb",0.999457546288753,279,"Equity",3,2
"Yb",0.00054245371124643,279,"Equity",3,2
"Xa",0.203015290491714,279,"Equity",3,3
"Ya",0.796984709508286,279,"Equity",3,3
"Xb",0.992081037674515,279,"Equity",3,3
"Yb",0.00791896232548464,279,"Equity",3,3
"Xa",0.981303081935639,279,"Exploitation",1,1
"Ya",0.0186969180643611,279,"Exploitation",1,1
"Xb",0.993631524588742,279,"Exploitation",1,1
"Yb",0.00636847541125832,279,"Exploitation",1,1
"Xa",0.99835390699198,279,"Exploitation",1,2
"Ya",0.00164609300802048,279,"Exploitation",1,2
"Xb",0.999457546288754,279,"Exploitation",1,2
"Yb",0.00054245371124643,279,"Exploitation",1,2
"Xa",0.993631524588742,279,"Exploitation",1,3
"Ya",0.00636847541125832,279,"Exploitation",1,3
"Xb",0.999118015286988,279,"Exploitation",1,3
"Yb",0.00088198471301257,279,"Exploitation",1,3
"Xa",0.5,279,"Exploitation",2,1
"Ya",0.5,279,"Exploitation",2,1
"Xb",0.981303081935639,279,"Exploitation",2,1
"Yb",0.0186969180643611,279,"Exploitation",2,1
"Xa",0.5,279,"Exploitation",2,2
"Ya",0.5,279,"Exploitation",2,2
"Xb",0.99835390699198,279,"Exploitation",2,2
"Yb",0.00164609300802047,279,"Exploitation",2,2
"Xa",0.5,279,"Exploitation",2,3
"Ya",0.5,279,"Exploitation",2,3
"Xb",0.993631524588742,279,"Exploitation",2,3
"Yb",0.00636847541125832,279,"Exploitation",2,3
"Xa",0.981303081935639,279,"Exploitation",3,1
"Ya",0.0186969180643611,279,"Exploitation",3,1
"Xb",0.00636847541125832,279,"Exploitation",3,1
"Yb",0.993631524588742,279,"Exploitation",3,1
"Xa",0.796984709508286,279,"Exploitation",3,2
"Ya",0.203015290491714,279,"Exploitation",3,2
"Xb",0.00054245371124643,279,"Exploitation",3,2
"Yb",0.999457546288754,279,"Exploitation",3,2
"Xa",0.796984709508286,279,"Exploitation",3,3
"Ya",0.203015290491714,279,"Exploitation",3,3
"Xb",0.00791896232548464,279,"Exploitation",3,3
"Yb",0.992081037674515,279,"Exploitation",3,3
"Xa",0.5,279,"General",1,1
"Ya",0.5,279,"General",1,1
"Xb",0.5,279,"General",1,1
"Yb",0.5,279,"General",1,1
"Xa",0.5,279,"General",1,2
"Ya",0.5,279,"General",1,2
"Xb",0.5,279,"General",1,2
"Yb",0.5,279,"General",1,2
"Xa",0.5,279,"General",1,3
"Ya",0.5,279,"General",1,3
"Xb",0.5,279,"General",1,3
"Yb",0.5,279,"General",1,3
"Xa",0.5,279,"General",2,1
"Ya",0.5,279,"General",2,1
"Xb",0.5,279,"General",2,1
"Yb",0.5,279,"General",2,1
"Xa",0.5,279,"General",2,2
"Ya",0.5,279,"General",2,2
"Xb",0.5,279,"General",2,2
"Yb",0.5,279,"General",2,2
"Xa",0.5,279,"General",2,3
"Ya",0.5,279,"General",2,3
"Xb",0.5,279,"General",2,3
"Yb",0.5,279,"General",2,3
"Xa",0.5,279,"General",3,1
"Ya",0.5,279,"General",3,1
"Xb",0.5,279,"General",3,1
"Yb",0.5,279,"General",3,1
"Xa",0.5,279,"General",3,2
"Ya",0.5,279,"General",3,2
"Xb",0.5,279,"General",3,2
"Yb",0.5,279,"General",3,2
"Xa",0.5,279,"General",3,3
"Ya",0.5,279,"General",3,3
"Xb",0.5,279,"General",3,3
"Yb",0.5,279,"General",3,3
"Xa",0.999569723323416,279,"Learning",1,1
"Ya",0.00043027667658451,279,"Learning",1,1
"Xb",0.999956800705737,279,"Learning",1,1
"Yb",4.31992942625702e-05,279,"Learning",1,1
"Xa",0.999996895978467,279,"Learning",1,2
"Ya",3.10402153295365e-06,279,"Learning",1,2
"Xb",0.999999694326741,279,"Learning",1,2
"Yb",3.05673259382445e-07,279,"Learning",1,2
"Xa",0.999956800705737,279,"Learning",1,3
"Ya",4.31992942625702e-05,279,"Learning",1,3
"Xb",0.999999195611644,279,"Learning",1,3
"Yb",8.04388355802599e-07,279,"Learning",1,3
"Xa",0.5,279,"Learning",2,1
"Ya",0.5,279,"Learning",2,1
"Xb",0.999569723323416,279,"Learning",2,1
"Yb",0.00043027667658451,279,"Learning",2,1
"Xa",0.5,279,"Learning",2,2
"Ya",0.5,279,"Learning",2,2
"Xb",0.999996895978467,279,"Learning",2,2
"Yb",3.10402153295365e-06,279,"Learning",2,2
"Xa",0.5,279,"Learning",2,3
"Ya",0.5,279,"Learning",2,3
"Xb",0.999956800705737,279,"Learning",2,3
"Yb",4.31992942625702e-05,279,"Learning",2,3
"Xa",0.999569723323416,279,"Learning",3,1
"Ya",0.00043027667658451,279,"Learning",3,1
"Xb",4.31992942625702e-05,279,"Learning",3,1
"Yb",0.999956800705737,279,"Learning",3,1
"Xa",0.932180280229945,279,"Learning",3,2
"Ya",0.0678197197700552,279,"Learning",3,2
"Xb",3.05673259382445e-07,279,"Learning",3,2
"Yb",0.999999694326741,279,"Learning",3,2
"Xa",0.932180280229945,279,"Learning",3,3
"Ya",0.0678197197700552,279,"Learning",3,3
"Xb",7.31430710230339e-05,279,"Learning",3,3
"Yb",0.999926856928977,279,"Learning",3,3
"Xa",0.145755948705818,279,"Planning",1,1
"Xb",0.854244051294181,279,"Planning",1,1
"Ya",0.854244051294181,279,"Planning",1,1
"Yb",0.145755948705818,279,"Planning",1,1
"Xa",0.128747146040411,279,"Planning",1,2
"Xb",0.871252853959589,279,"Planning",1,2
"Ya",0.871252853959589,279,"Planning",1,2
"Yb",0.128747146040411,279,"Planning",1,2
"Xa",0.0225820841819488,279,"Planning",1,3
"Xb",0.977417915818051,279,"Planning",1,3
"Ya",0.977417915818051,279,"Planning",1,3
"Yb",0.0225820841819488,279,"Planning",1,3
"Xa",0.00058031844105532,279,"Planning",2,1
"Xb",0.999419681558945,279,"Planning",2,1
"Ya",0.999419681558945,279,"Planning",2,1
"Yb",0.00058031844105532,279,"Planning",2,1
"Xa",4.16691818640747e-06,279,"Planning",2,2
"Xb",0.999995833081814,279,"Planning",2,2
"Ya",0.999995833081814,279,"Planning",2,2
"Yb",4.16691818640747e-06,279,"Planning",2,2
"Xa",4.58493878126813e-05,279,"Planning",2,3
"Xb",0.999954150612187,279,"Planning",2,3
"Ya",0.999954150612187,279,"Planning",2,3
"Yb",4.58493878126813e-05,279,"Planning",2,3
"Xa",0.999999981339225,279,"Planning",3,1
"Xb",1.86607747523823e-08,279,"Planning",3,1
"Ya",1.86607747523823e-08,279,"Planning",3,1
"Yb",0.999999981339225,279,"Planning",3,1
"Xa",0.999999976945414,279,"Planning",3,2
"Xb",2.30545857515346e-08,279,"Planning",3,2
"Ya",2.30545857515346e-08,279,"Planning",3,2
"Yb",0.999999976945414,279,"Planning",3,2
"Xa",0.999994745046653,279,"Planning",3,3
"Xb",5.25495334748613e-06,279,"Planning",3,3
"Ya",5.25495334748613e-06,279,"Planning",3,3
"Yb",0.999994745046653,279,"Planning",3,3
"Xa",0.5,280,"Equality",1,1
"Xb",0.5,280,"Equality",1,1
"Ya",0.5,280,"Equality",1,1
"Yb",0.5,280,"Equality",1,1
"Xa",0.5,280,"Equality",1,2
"Xb",0.5,280,"Equality",1,2
"Ya",0.5,280,"Equality",1,2
"Yb",0.5,280,"Equality",1,2
"Xa",0.5,280,"Equality",1,3
"Xb",0.5,280,"Equality",1,3
"Ya",0.5,280,"Equality",1,3
"Yb",0.5,280,"Equality",1,3
"Xa",0.5,280,"Equality",2,1
"Xb",0.5,280,"Equality",2,1
"Ya",0.5,280,"Equality",2,1
"Yb",0.5,280,"Equality",2,1
"Xa",0.5,280,"Equality",2,2
"Xb",0.5,280,"Equality",2,2
"Ya",0.5,280,"Equality",2,2
"Yb",0.5,280,"Equality",2,2
"Xa",0.5,280,"Equality",2,3
"Xb",0.5,280,"Equality",2,3
"Ya",0.5,280,"Equality",2,3
"Yb",0.5,280,"Equality",2,3
"Xa",0.5,280,"Equality",3,1
"Xb",0.5,280,"Equality",3,1
"Ya",0.5,280,"Equality",3,1
"Yb",0.5,280,"Equality",3,1
"Xa",0.5,280,"Equality",3,2
"Xb",0.5,280,"Equality",3,2
"Ya",0.5,280,"Equality",3,2
"Yb",0.5,280,"Equality",3,2
"Xa",0.5,280,"Equality",3,3
"Xb",0.5,280,"Equality",3,3
"Ya",0.5,280,"Equality",3,3
"Yb",0.5,280,"Equality",3,3
"Xa",0.00043027667658451,280,"Equity",1,1
"Ya",0.999569723323415,280,"Equity",1,1
"Xb",4.31992942625702e-05,280,"Equity",1,1
"Yb",0.999956800705737,280,"Equity",1,1
"Xa",3.10402153295365e-06,280,"Equity",1,2
"Ya",0.999996895978467,280,"Equity",1,2
"Xb",3.05673259382445e-07,280,"Equity",1,2
"Yb",0.999999694326741,280,"Equity",1,2
"Xa",4.31992942625701e-05,280,"Equity",1,3
"Ya",0.999956800705737,280,"Equity",1,3
"Xb",8.04388355802599e-07,280,"Equity",1,3
"Yb",0.999999195611644,280,"Equity",1,3
"Xa",0.499999999999999,280,"Equity",2,1
"Ya",0.500000000000001,280,"Equity",2,1
"Xb",0.00043027667658451,280,"Equity",2,1
"Yb",0.999569723323415,280,"Equity",2,1
"Xa",0.499999999999999,280,"Equity",2,2
"Ya",0.500000000000001,280,"Equity",2,2
"Xb",3.10402153295365e-06,280,"Equity",2,2
"Yb",0.999996895978467,280,"Equity",2,2
"Xa",0.5,280,"Equity",2,3
"Ya",0.5,280,"Equity",2,3
"Xb",4.31992942625702e-05,280,"Equity",2,3
"Yb",0.999956800705737,280,"Equity",2,3
"Xa",0.00043027667658451,280,"Equity",3,1
"Ya",0.999569723323415,280,"Equity",3,1
"Xb",0.999956800705737,280,"Equity",3,1
"Yb",4.31992942625702e-05,280,"Equity",3,1
"Xa",0.0678197197700551,280,"Equity",3,2
"Ya",0.932180280229945,280,"Equity",3,2
"Xb",0.999999694326741,280,"Equity",3,2
"Yb",3.05673259382445e-07,280,"Equity",3,2
"Xa",0.0678197197700553,280,"Equity",3,3
"Ya",0.932180280229945,280,"Equity",3,3
"Xb",0.999926856928977,280,"Equity",3,3
"Yb",7.31430710230338e-05,280,"Equity",3,3
"Xa",0.5,280,"Exploitation",1,1
"Ya",0.5,280,"Exploitation",1,1
"Xb",0.5,280,"Exploitation",1,1
"Yb",0.5,280,"Exploitation",1,1
"Xa",0.5,280,"Exploitation",1,2
"Ya",0.5,280,"Exploitation",1,2
"Xb",0.5,280,"Exploitation",1,2
"Yb",0.5,280,"Exploitation",1,2
"Xa",0.5,280,"Exploitation",1,3
"Ya",0.5,280,"Exploitation",1,3
"Xb",0.5,280,"Exploitation",1,3
"Yb",0.5,280,"Exploitation",1,3
"Xa",0.5,280,"Exploitation",2,1
"Ya",0.5,280,"Exploitation",2,1
"Xb",0.5,280,"Exploitation",2,1
"Yb",0.5,280,"Exploitation",2,1
"Xa",0.5,280,"Exploitation",2,2
"Ya",0.5,280,"Exploitation",2,2
"Xb",0.5,280,"Exploitation",2,2
"Yb",0.5,280,"Exploitation",2,2
"Xa",0.5,280,"Exploitation",2,3
"Ya",0.5,280,"Exploitation",2,3
"Xb",0.5,280,"Exploitation",2,3
"Yb",0.5,280,"Exploitation",2,3
"Xa",0.5,280,"Exploitation",3,1
"Ya",0.5,280,"Exploitation",3,1
"Xb",0.5,280,"Exploitation",3,1
"Yb",0.5,280,"Exploitation",3,1
