"exp","subject","trial_id","competence_structure","scenario","round","Xa","Xb","Ya","Yb","trained","weight_selected","assign_dim_a","assign_dim_b","passed_attention"
2,379,1,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,379,2,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,379,2,2,1,1,2,10,2,2,"Ya",10,NA,NA,NA
2,379,2,2,1,2,2,10,3,2,"Ya",2,NA,NA,NA
2,379,2,2,1,3,2,11,3,2,"Xb",10,NA,NA,NA
2,379,2,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,379,3,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,379,3,1,3,1,15,20,5,6,"Ya",10,NA,NA,NA
2,379,3,1,3,2,15,20,5.4,6,"Ya",2,NA,NA,NA
2,379,3,1,3,3,15,20,5.4,6,"Ya",10,NA,NA,NA
2,379,3,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,379,4,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,379,4,1,1,1,10,15,2,5.4,"Yb",2,NA,NA,NA
2,379,4,1,1,2,10,15,2,5.77,"Yb",2,NA,NA,NA
2,379,4,1,1,3,11,15,2,5.77,"Xa",10,NA,NA,NA
2,379,4,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,379,5,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,379,5,2,2,1,2,15,2,2,"Ya",10,NA,NA,NA
2,379,5,2,2,2,2,15,3,2,"Ya",2,NA,NA,NA
2,379,5,2,2,3,2,15,3.67,2,"Ya",2,NA,NA,NA
2,379,5,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,379,6,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,379,6,3,3,1,5,10,2,20,"Xa",10,NA,NA,NA
2,379,6,3,3,2,5.4,10,2,20,"Xa",2,NA,NA,NA
2,379,6,3,3,3,5.4,10,2,20,"Xa",10,NA,NA,NA
2,379,6,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,379,7,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,379,7,3,2,1,5,5,2,20,"Xa",10,NA,NA,NA
2,379,7,3,2,2,5.4,5,2,20,"Xa",2,NA,NA,NA
2,379,7,3,2,3,5.77,5,2,20,"Xa",2,NA,NA,NA
2,379,7,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,379,8,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,379,8,2,3,1,5,15,5,5,"Ya",10,NA,NA,NA
2,379,8,2,3,2,5,15,5.4,5,"Ya",2,NA,NA,NA
2,379,8,2,3,3,5,15,5.77,5,"Ya",2,NA,NA,NA
2,379,8,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,379,9,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,379,9,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
2,379,9,3,1,2,11.91,5,2,15,"Xa",10,NA,NA,NA
2,379,9,3,1,3,12.08,5,2,15,"Xa",2,NA,NA,NA
2,379,9,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,380,1,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,380,1,3,2,1,5,5,3,20,"Ya",2,NA,NA,NA
2,380,1,3,2,2,5,5,3,20.5,"Yb",10,NA,NA,NA
2,380,1,3,2,3,5,5,3,20.5,"Ya",10,NA,NA,NA
2,380,1,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,380,2,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,380,2,1,1,1,11,15,2,5,"Xa",10,NA,NA,NA
2,380,2,1,1,2,11,15,3,5,"Ya",2,NA,NA,NA
2,380,2,1,1,3,11,15,3,5,"Yb",10,NA,NA,NA
2,380,2,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,380,3,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,380,3,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
2,380,3,1,3,2,15,20,5.77,6,"Ya",2,NA,NA,NA
2,380,3,1,3,3,15,20,6.12,6,"Ya",2,NA,NA,NA
2,380,3,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,380,4,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,380,4,2,1,1,2,10,2,2,"Yb",10,NA,NA,NA
2,380,4,2,1,2,2,11,2,2,"Xb",10,NA,NA,NA
2,380,4,2,1,3,2,11,3,2,"Ya",2,NA,NA,NA
2,380,4,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,380,5,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,380,5,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
2,380,5,2,3,2,5,15,5.77,5,"Ya",2,NA,NA,NA
2,380,5,2,3,3,5,15,6.12,5,"Ya",2,NA,NA,NA
2,380,5,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,380,6,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,380,6,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
2,380,6,1,2,2,15,20,3,5,"Ya",10,NA,NA,NA
2,380,6,1,2,3,15,20,3.67,5,"Ya",2,NA,NA,NA
2,380,6,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,380,7,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,380,7,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
2,380,7,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
2,380,7,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
2,380,7,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,380,8,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,380,8,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
2,380,8,3,1,2,11,5,3,15,"Ya",2,NA,NA,NA
2,380,8,3,1,3,11,5.4,3,15,"Xb",2,NA,NA,NA
2,380,8,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,380,9,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,380,9,2,2,1,2,15,2,3,"Yb",2,NA,NA,NA
2,380,9,2,2,2,2,15,2,3.67,"Yb",2,NA,NA,NA
2,380,9,2,2,3,2,15,3,3.67,"Ya",2,NA,NA,NA
2,380,9,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,381,1,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,381,1,3,1,1,10,5,2,15.67,"Yb",10,NA,NA,NA
2,381,1,3,1,2,10,5,2,16.31,"Yb",10,NA,NA,NA
2,381,1,3,1,3,10,5,2,16.92,"Yb",10,NA,NA,NA
2,381,1,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,381,2,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,381,2,2,2,1,2,15.67,2,2,"Xb",10,NA,NA,NA
2,381,2,2,2,2,2,16.31,2,2,"Xb",10,NA,NA,NA
2,381,2,2,2,3,2,16.31,3,2,"Ya",2,NA,NA,NA
2,381,2,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,3,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,381,3,3,3,1,5,11,2,20,"Xb",10,NA,NA,NA
2,381,3,3,3,2,5,11,3,20,"Ya",2,NA,NA,NA
2,381,3,3,3,3,5,11,3.67,20,"Ya",2,NA,NA,NA
2,381,3,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,381,4,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,381,4,2,3,1,5,15.67,5,5,"Xb",10,NA,NA,NA
2,381,4,2,3,2,5,16.31,5,5,"Xb",10,NA,NA,NA
2,381,4,2,3,3,5,16.92,5,5,"Xb",10,NA,NA,NA
2,381,4,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,5,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,381,5,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
2,381,5,3,2,2,5.77,5,2,20,"Xa",2,NA,NA,NA
2,381,5,3,2,3,5.77,5,2,20.5,"Yb",10,NA,NA,NA
2,381,5,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,381,6,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,381,6,1,3,1,15,20.5,5,6,"Xb",10,NA,NA,NA
2,381,6,1,3,2,15,20.99,5,6,"Xb",10,NA,NA,NA
2,381,6,1,3,3,15,21.47,5,6,"Xb",10,NA,NA,NA
2,381,6,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,7,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,381,7,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
2,381,7,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
2,381,7,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
2,381,7,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,8,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,381,8,2,1,1,2,11,2,2,"Xb",10,NA,NA,NA
2,381,8,2,1,2,2,11.91,2,2,"Xb",10,NA,NA,NA
2,381,8,2,1,3,2,11.91,3,2,"Ya",2,NA,NA,NA
2,381,8,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,9,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,381,9,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
2,381,9,1,2,2,15,20,3.67,5,"Ya",2,NA,NA,NA
2,381,9,1,2,3,15,20,4.21,5,"Ya",2,NA,NA,NA
2,381,9,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,382,1,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,382,1,1,2,1,15.13,20,2,5,"Xa",2,NA,NA,NA
2,382,1,1,2,2,15.13,20,2,5.4,"Yb",2,NA,NA,NA
2,382,1,1,2,3,15.13,20.1,2,5.4,"Xb",2,NA,NA,NA
2,382,1,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,2,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,382,2,2,3,1,5,15.13,5,5,"Xb",2,NA,NA,NA
2,382,2,2,3,2,5,15.13,5,5.4,"Yb",2,NA,NA,NA
2,382,2,2,3,3,5,15.13,5,5.77,"Yb",2,NA,NA,NA
2,382,2,2,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,3,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,382,3,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
2,382,3,2,2,2,2,15.13,3,2,"Xb",2,NA,NA,NA
2,382,3,2,2,3,2,15.13,3,3,"Yb",2,NA,NA,NA
2,382,3,2,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,4,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,382,4,3,3,1,5,10,3,20,"Ya",2,NA,NA,NA
2,382,4,3,3,2,5,10.2,3,20,"Xb",2,NA,NA,NA
2,382,4,3,3,3,5,10.4,3,20,"Xb",2,NA,NA,NA
2,382,4,3,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,382,5,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,382,5,2,1,1,2,10,2,3,"Yb",2,NA,NA,NA
2,382,5,2,1,2,3,10,2,3,"Xa",2,NA,NA,NA
2,382,5,2,1,3,3,10,3,3,"Ya",2,NA,NA,NA
2,382,5,2,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,6,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,382,6,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
2,382,6,1,1,2,10.2,15,3,5,"Xa",2,NA,NA,NA
2,382,6,1,1,3,10.2,15,3,5,"Ya",10,NA,NA,NA
2,382,6,1,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,7,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,382,7,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
2,382,7,1,3,2,15,20,5.4,6.33,"Yb",2,NA,NA,NA
2,382,7,1,3,3,15.13,20,5.4,6.33,"Xa",2,NA,NA,NA
2,382,7,1,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,382,8,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,382,8,3,1,1,10,5,3,15,"Ya",2,NA,NA,NA
2,382,8,3,1,2,10,5.4,3,15,"Xb",2,NA,NA,NA
2,382,8,3,1,3,10,5.4,3.67,15,"Ya",2,NA,NA,NA
2,382,8,3,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,382,9,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,382,9,3,2,1,5,5.4,2,20,"Xb",2,NA,NA,NA
2,382,9,3,2,2,5,5.4,3,20,"Ya",2,NA,NA,NA
2,382,9,3,2,3,5,5.77,3,20,"Xb",2,NA,NA,NA
2,382,9,3,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,383,1,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,383,1,1,1,1,10,15.67,2,5,"Xb",10,NA,NA,NA
2,383,1,1,1,2,10,15.67,3,5,"Ya",2,NA,NA,NA
2,383,1,1,1,3,10,15.67,3.67,5,"Ya",2,NA,NA,NA
2,383,1,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,2,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,383,2,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
2,383,2,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
2,383,2,2,2,3,2,15.67,3.67,2,"Xb",10,NA,NA,NA
2,383,2,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,3,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,383,3,3,1,1,10,5,2,15.67,"Yb",10,NA,NA,NA
2,383,3,3,1,2,10,5,2,16.31,"Yb",10,NA,NA,NA
2,383,3,3,1,3,10,5,2,16.92,"Yb",10,NA,NA,NA
2,383,3,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,383,4,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,383,4,1,3,1,15,20.5,5,6,"Xb",10,NA,NA,NA
2,383,4,1,3,2,15,20.99,5,6,"Xb",10,NA,NA,NA
2,383,4,1,3,3,15,21.47,5,6,"Xb",10,NA,NA,NA
2,383,4,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,5,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,383,5,3,3,1,5,10,2,20.5,"Yb",10,NA,NA,NA
2,383,5,3,3,2,5,10,2,20.99,"Yb",10,NA,NA,NA
2,383,5,3,3,3,5.4,10,2,20.99,"Xa",2,NA,NA,NA
2,383,5,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,383,6,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,383,6,2,3,1,5,15.67,5,5,"Xb",10,NA,NA,NA
2,383,6,2,3,2,5,16.31,5,5,"Xb",10,NA,NA,NA
2,383,6,2,3,3,5,16.92,5,5,"Xb",10,NA,NA,NA
2,383,6,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,7,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,383,7,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
2,383,7,1,2,2,15,20,3.67,5,"Ya",2,NA,NA,NA
2,383,7,1,2,3,15,20,4.21,5,"Ya",2,NA,NA,NA
2,383,7,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,8,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,383,8,3,2,1,5,5,2,20.5,"Yb",10,NA,NA,NA
2,383,8,3,2,2,5,5,2,20.99,"Yb",10,NA,NA,NA
2,383,8,3,2,3,5,5,2,21.47,"Yb",10,NA,NA,NA
2,383,8,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,383,9,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,383,9,2,1,1,2,11,2,2,"Xb",10,NA,NA,NA
2,383,9,2,1,2,2,11,3,2,"Ya",2,NA,NA,NA
2,383,9,2,1,3,2,11.91,3,2,"Xb",10,NA,NA,NA
2,383,9,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,384,1,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,384,1,2,3,1,5,15.67,5,5,"Xb",10,NA,NA,NA
2,384,1,2,3,2,5,15.67,5.4,5,"Ya",2,NA,NA,NA
2,384,1,2,3,3,5,16.31,5.4,5,"Xb",10,NA,NA,NA
2,384,1,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,2,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,384,2,1,2,1,15,20.5,2,5,"Xb",10,NA,NA,NA
2,384,2,1,2,2,15,20.5,3,5,"Ya",2,NA,NA,NA
2,384,2,1,2,3,15,20.5,3.67,5,"Ya",2,NA,NA,NA
2,384,2,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,3,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,384,3,2,2,1,2,15.67,2,2,"Xb",10,NA,NA,NA
2,384,3,2,2,2,2,15.67,3,2,"Ya",2,NA,NA,NA
2,384,3,2,2,3,2,15.67,3.67,2,"Ya",2,NA,NA,NA
2,384,3,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,4,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,384,4,3,1,1,10,5,2,15.67,"Yb",10,NA,NA,NA
2,384,4,3,1,2,11,5,2,15.67,"Xa",10,NA,NA,NA
2,384,4,3,1,3,11.91,5,2,15.67,"Xa",10,NA,NA,NA
2,384,4,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,384,5,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,384,5,1,3,1,15,20.5,5,6,"Xb",10,NA,NA,NA
2,384,5,1,3,2,15,20.5,5.4,6,"Ya",2,NA,NA,NA
2,384,5,1,3,3,15,20.5,5.77,6,"Ya",2,NA,NA,NA
2,384,5,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,6,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,384,6,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
2,384,6,3,2,2,5.4,5,2,20.5,"Yb",10,NA,NA,NA
2,384,6,3,2,3,5.77,5,2,20.5,"Xa",2,NA,NA,NA
2,384,6,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,384,7,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,384,7,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
2,384,7,2,1,2,2,11,3,2,"Xb",10,NA,NA,NA
2,384,7,2,1,3,2,11,3.67,2,"Ya",2,NA,NA,NA
2,384,7,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,8,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,384,8,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
2,384,8,3,3,2,5.4,10,2,20.5,"Yb",10,NA,NA,NA
2,384,8,3,3,3,5.77,10,2,20.5,"Xa",2,NA,NA,NA
2,384,8,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,384,9,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,384,9,1,1,1,10,15.67,2,5,"Xb",10,NA,NA,NA
2,384,9,1,1,2,10,15.67,3,5,"Ya",2,NA,NA,NA
2,384,9,1,1,3,10,15.67,3,5,"Ya",10,NA,NA,NA
2,384,9,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,385,1,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,385,1,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
2,385,1,1,3,2,15,20,5.77,6,"Ya",2,NA,NA,NA
2,385,1,1,3,3,15,20,6.12,6,"Ya",2,NA,NA,NA
2,385,1,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,385,2,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,385,2,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
2,385,2,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
2,385,2,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
2,385,2,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,385,3,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,385,3,2,3,1,5,15.67,5,5,"Xb",10,NA,NA,NA
2,385,3,2,3,2,5,15.67,5.4,5,"Ya",2,NA,NA,NA
2,385,3,2,3,3,5,15.67,5.77,5,"Ya",2,NA,NA,NA
2,385,3,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,385,4,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,385,4,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
2,385,4,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
2,385,4,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
2,385,4,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,385,5,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,385,5,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
2,385,5,3,1,2,11,5.4,2,15,"Xb",2,NA,NA,NA
2,385,5,3,1,3,11,5.77,2,15,"Xb",2,NA,NA,NA
2,385,5,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,385,6,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,385,6,1,2,1,15,20,3,5,"Ya",2,NA,NA,NA
2,385,6,1,2,2,15,20,3.67,5,"Ya",2,NA,NA,NA
2,385,6,1,2,3,15,20,4.21,5,"Ya",2,NA,NA,NA
2,385,6,1,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,385,7,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,385,7,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
2,385,7,2,1,2,2,10,3.67,2,"Ya",2,NA,NA,NA
2,385,7,2,1,3,2,11,3.67,2,"Xb",10,NA,NA,NA
2,385,7,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,385,8,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,385,8,3,2,1,5.4,5,2,20,"Xa",2,NA,NA,NA
2,385,8,3,2,2,5.4,5.4,2,20,"Xb",2,NA,NA,NA
2,385,8,3,2,3,5.4,5.77,2,20,"Xb",2,NA,NA,NA
2,385,8,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,385,9,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,385,9,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
2,385,9,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
2,385,9,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
2,385,9,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,386,1,2,2,0,2,15,2,2,NA,NA,NA,NA,NA
2,386,1,2,2,1,2,15,3,2,"Ya",2,NA,NA,NA
2,386,1,2,2,2,2,15,3.67,2,"Ya",2,NA,NA,NA
2,386,1,2,2,3,2,15,4.21,2,"Ya",2,NA,NA,NA
2,386,1,2,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,2,3,2,0,5,5,2,20,NA,NA,NA,NA,NA
2,386,2,3,2,1,5,5,2,20.5,"Yb",10,NA,NA,NA
2,386,2,3,2,2,5.4,5,2,20.5,"Xa",2,NA,NA,NA
2,386,2,3,2,3,5.77,5,2,20.5,"Xa",2,NA,NA,NA
2,386,2,3,2,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,386,3,1,1,0,10,15,2,5,NA,NA,NA,NA,NA
2,386,3,1,1,1,10,15,3,5,"Ya",2,NA,NA,NA
2,386,3,1,1,2,10,15,3.67,5,"Ya",2,NA,NA,NA
2,386,3,1,1,3,10,15,4.21,5,"Ya",2,NA,NA,NA
2,386,3,1,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,4,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,386,4,2,1,1,2,10,3,2,"Ya",2,NA,NA,NA
2,386,4,2,1,2,2,10,3.67,2,"Ya",2,NA,NA,NA
2,386,4,2,1,3,2,10,4.21,2,"Ya",2,NA,NA,NA
2,386,4,2,1,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,5,1,2,0,15,20,2,5,NA,NA,NA,NA,NA
2,386,5,1,2,1,15,20,2,5.4,"Yb",2,NA,NA,NA
2,386,5,1,2,2,15,20,2,5.77,"Yb",2,NA,NA,NA
2,386,5,1,2,3,15,20,2,6.12,"Yb",2,NA,NA,NA
2,386,5,1,2,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,6,1,3,0,15,20,5,6,NA,NA,NA,NA,NA
2,386,6,1,3,1,15,20,5.4,6,"Ya",2,NA,NA,NA
2,386,6,1,3,2,15,20,5.77,6,"Ya",2,NA,NA,NA
2,386,6,1,3,3,15,20,6.12,6,"Ya",2,NA,NA,NA
2,386,6,1,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,7,3,1,0,10,5,2,15,NA,NA,NA,NA,NA
2,386,7,3,1,1,11,5,2,15,"Xa",10,NA,NA,NA
2,386,7,3,1,2,11.91,5,2,15,"Xa",10,NA,NA,NA
2,386,7,3,1,3,11.91,5,2,15.67,"Yb",10,NA,NA,NA
2,386,7,3,1,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,386,8,2,3,0,5,15,5,5,NA,NA,NA,NA,NA
2,386,8,2,3,1,5,15,5.4,5,"Ya",2,NA,NA,NA
2,386,8,2,3,2,5,15,5.77,5,"Ya",2,NA,NA,NA
2,386,8,2,3,3,5,15,6.12,5,"Ya",2,NA,NA,NA
2,386,8,2,3,NA,NA,NA,NA,NA,NA,NA,"Y","X",NA
2,386,9,3,3,0,5,10,2,20,NA,NA,NA,NA,NA
2,386,9,3,3,1,5.4,10,2,20,"Xa",2,NA,NA,NA
2,386,9,3,3,2,5.77,10,2,20,"Xa",2,NA,NA,NA
2,386,9,3,3,3,6.12,10,2,20,"Xa",2,NA,NA,NA
2,386,9,3,3,NA,NA,NA,NA,NA,NA,NA,"X","Y",NA
2,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2,387,1,2,1,0,2,10,2,2,NA,NA,NA,NA,NA
2,387,1,2,1,1,2,11,2,2,"Xb",10,NA,NA,NA
2,387,1,2,1,2,2,11,3,2,"Ya",2,NA,NA,NA
2,387,1,2,1,3,2,11.91,3,2,"Xb",10,NA,NA,NA
